,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,503.158643975053,-1.5443440930437082,-0.2574351128567748,-2490.634802083401,1721.6667017207255,0.38333333333333336,13.336666666666666,2.532e+05,7.934e+01,2.230e+00,1.670e+00,,,,50.23753869628664,156.46653769410602,189.2580476516903,39.45532532633846,75.17597665372195
ch1,38400,479.4587263065074,0.9284270791536119,-0.4557778543107141,-2198.229746539407,1830.1711136338458,0.38666666666666666,8.523333333333333,2.299e+05,7.310e+01,1.600e+00,1.120e+00,,,,65.06531792751511,141.17570868587327,198.67340978373576,40.45686764877833,93.03715630881862
ch2,38400,474.5321918988015,3.1645661589229577,-0.5246233985583596,-2590.7187292504996,1944.6377517339613,0.37333333333333335,5.966666666666667,2.252e+05,7.214e+01,1.357e+00,9.073e-01,,,,80.8015488914198,125.6693702118946,205.05768648692546,50.55485782222674,109.36635501071765
ch3,38400,602.4899422748372,-2.178294828559116,-0.10062898685151081,-2672.677107279614,2250.7304933496443,0.19,5.7,3.630e+05,1.162e+02,2.097e+00,1.687e+00,,,,48.60381766785904,173.86618648806478,184.34531710326064,53.8664997565705,65.66650441078322
ch4,38400,501.52023258405916,1.1098134055809252,-0.2500019372308332,-2234.8734457522964,1754.2001040520959,0.23333333333333334,4.8966666666666665,2.515e+05,8.073e+01,1.433e+00,9.798e-01,,,,68.33802612660935,148.31513085425985,201.609780894743,47.72455281490166,94.87432857741213
ch5,38400,676.6758740379225,0.5705837068583878,-0.01882881996377608,-2673.005360995006,2367.5999197570336,0.15333333333333332,2.24,4.579e+05,1.482e+02,1.919e+00,1.417e+00,,,,68.2776148047165,165.2003020202287,198.36919413217544,59.86191359538306,89.31486173880891
ch6,38400,464.85911453605905,3.689577751194135,0.025235181808516048,-1719.9132043325717,1953.7757917839308,0.19,13.83,2.161e+05,6.763e+01,2.022e+00,1.406e+00,,,,94.330995580471,138.76454395806562,209.65959246491926,72.27261573805721,118.78248321030199
ch7,38400,386.77584817019766,4.240482365969507,-0.05112088613353017,-1421.3485505197953,1840.8878929320053,0.31333333333333335,21.356666666666666,1.496e+05,4.458e+01,2.475e+00,1.708e+00,,,,107.75203716168954,127.60939093282298,211.79357496228084,84.13048289706788,131.63750676614214
ch8,38400,411.2548515448323,4.029834405169805,-0.06205716434909828,-1676.6114482478035,1590.368329322367,0.25333333333333335,21.553333333333335,1.691e+05,5.025e+01,2.889e+00,1.976e+00,,,,123.61603931934017,119.71385625365596,214.1585803990265,100.25352455205002,146.07929581115837
ch9,38400,757.0140941584277,0.7188515531231982,0.02619024516413634,-3227.415771264231,2854.186425949195,0.15333333333333332,1.52,5.731e+05,1.858e+02,2.292e+00,1.710e+00,,,,88.11541618727533,174.69078885219216,193.7294619267968,86.95834785742095,100.80069231022475
