,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,252.3149737841372,-3.1495227919166644,0.3160459036203775,-1285.2499479862265,4577.095349844416,2.6466666666666665,49.9,6.366e+04,1.377e+01,2.224e+00,1.604e+00,,,,36.10219574744094,155.57143885508899,170.98761139005265,37.23176336023421,63.93927212315544
ch1,38400,214.52233471718017,-3.045101447223717,0.15607900162948546,-1108.8388423827057,3543.64993981932,5.7,50.0,4.602e+04,8.757e+00,1.663e+00,1.171e+00,,,,51.11547770305549,142.50903051146065,182.3877403703304,35.686641107155424,84.12118068750054
ch2,38400,241.8507542223283,-2.8769076126106823,-0.11436842645659619,-1264.7872912545167,2278.482003061728,1.5066666666666666,49.99666666666667,5.849e+04,1.273e+01,1.730e+00,1.152e+00,,,,68.99535606558631,129.8776546685748,191.0726748607245,46.6276504796523,102.8762807677297
ch3,38400,457.21747716547605,-3.462769938173989,-0.21445902897062213,-2697.1118182906644,2461.662483997924,0.23666666666666666,49.99666666666667,2.090e+05,5.147e+01,2.477e+00,1.661e+00,,,,49.26984153136028,175.830140780903,168.3876955540522,61.80537817859148,61.51429558079091
ch4,38400,326.33560231425236,-3.620412025210989,-0.061106264087679975,-1510.3858481211569,2005.7563797002422,0.37,50.00333333333333,1.065e+05,2.328e+01,1.527e+00,1.011e+00,,,,61.658565714756236,153.68517343093652,187.99146950096707,51.63151598871915,90.57238388535481
ch5,38400,613.451508693493,-3.7286259222320792,-0.09889625393245033,-3057.0926179122353,2610.7844261281257,0.23,50.00666666666667,3.763e+05,8.060e+01,2.119e+00,1.440e+00,,,,70.58768890451921,172.89787873483039,186.98341730023552,70.66805634780391,90.31699278115036
ch6,38400,423.87102471791025,-2.8180539222468006,0.07490534864086085,-1939.4836003472403,1655.008267751289,1.5066666666666666,50.01,1.797e+05,3.371e+01,1.915e+00,1.286e+00,,,,94.99618505961708,152.62601195518505,202.37373618321269,81.7132129611667,121.5097833198068
ch7,38400,362.85497792400184,-1.9049122812953327,0.016903421826859437,-1559.948371483214,1535.115107730775,1.0,50.00666666666667,1.317e+05,2.854e+01,2.197e+00,1.355e+00,,,,109.42390228508607,145.09208155220878,207.00706068461824,93.71098124785696,135.94959959875942
ch8,38400,371.8193440730875,-0.9038143675502306,0.135292112566616,-1825.6016142300498,2050.0634737536425,0.2633333333333333,49.99,1.382e+05,3.697e+01,2.477e+00,1.438e+00,,,,126.90065701536622,141.37358339975364,212.41197647782278,110.37998781546567,152.31321185508426
ch9,38400,727.8462539224635,-2.7088492467948133,-0.125692904185059,-4034.0539641097184,3038.354400482447,0.22666666666666666,50.00666666666667,5.298e+05,1.135e+02,2.558e+00,1.696e+00,,,,100.85646246987888,188.23225450775982,189.29707844820325,103.9409337254778,111.56409204387676
ch10,38400,739.0023389877455,-3.424302125424006,-0.08890657924283543,-3640.0271744345246,3087.634562795944,0.24,50.00666666666667,5.461e+05,1.133e+02,2.573e+00,1.802e+00,,,,87.64508736081248,178.93542532656218,190.8507127333978,87.81168400107745,103.86867225028395
ch11,38400,517.1260540616056,-2.4433227882827557,-0.022765941562472424,-2577.4469285962673,2000.2574083854752,0.4766666666666667,50.00666666666667,2.674e+05,5.142e+01,1.763e+00,1.249e+00,,,,100.94284941760924,170.2190310547517,202.4423737423676,93.93912810172269,122.04821124686258
ch12,38400,293.23085813239715,-0.912311611704655,0.019211620451597664,-1501.9995310382992,1213.2497231506713,1.51,50.00666666666667,8.598e+04,1.778e+01,2.140e+00,1.388e+00,,,,130.12583580481035,152.97889549831356,208.3287762327057,117.69528575967965,151.6708775346798
ch13,38400,584.66243918419,-1.989773590048516,-0.11645830972671312,-3052.071899658023,2465.3298756248087,0.27,50.00666666666667,3.418e+05,6.924e+01,2.069e+00,1.439e+00,,,,109.22824876176844,180.7758171951464,198.15968190369432,106.9057660411561,124.52335093474166
ch14,38400,415.7294484124611,-1.3030317691133106,-0.08812069752776298,-2182.458322172178,1627.524974737251,1.0,50.00666666666667,1.728e+05,3.332e+01,1.674e+00,1.186e+00,,,,120.80139221672117,172.47178849039884,204.57235272261627,114.11523170570224,138.72827007585298
ch15,38400,521.7883789896784,-1.2533361612094966,-0.1865580540626146,-2948.128510804868,2207.970904133285,0.23666666666666666,50.00333333333333,2.723e+05,5.913e+01,2.135e+00,1.248e+00,,,,119.83749957291074,192.34983557099994,192.51565847221624,122.0406704333147,128.54155162465622
ch16,38400,424.0543340900464,0.27504949811203955,0.29745358617717593,-2131.258621815561,2783.4565240762367,0.24666666666666667,49.946666666666665,1.798e+05,4.955e+01,3.230e+00,1.761e+00,,,,160.03940737723266,144.14701910330527,215.87472550557666,145.63530063890374,180.3603632982999
ch17,38400,409.4676580245696,0.6870339395084338,0.34931229168386924,-2142.5394135392703,2834.164234068158,0.2633333333333333,49.983333333333334,1.677e+05,4.413e+01,3.738e+00,1.961e+00,,,,174.36143100295325,149.53725579008488,215.2918053699397,161.67955056093953,191.70276386690824
ch18,38400,345.80635907882595,0.9736724998189611,0.36633037491046616,-1869.774725035618,2457.8752024943324,0.31666666666666665,49.99,1.196e+05,2.878e+01,3.752e+00,1.904e+00,,,,188.1978113708027,159.22333347157024,215.48770166282577,177.49029382911976,202.49796005297011
ch19,38400,257.1665723353147,1.7502221805249785,0.02671539304681436,-2538.3028729051002,1463.897523504412,2.2733333333333334,49.98,6.613e+04,1.330e+01,4.014e+00,1.557e+00,,,,208.67788731119134,183.6223344208016,209.11531450835326,203.21662352847756,215.73578659441372
ch20,38400,324.7721165192484,-0.37564151128624657,0.08917702611120852,-1436.3673186463125,1655.3464793420153,0.6433333333333333,49.99,1.055e+05,2.525e+01,2.794e+00,1.704e+00,,,,148.66783014228758,152.56062097394002,210.6041105338467,136.5046465427252,167.96413973166995
ch21,38400,175.67716600386441,0.4032904122655509,-0.03744450155643269,-1025.202731036989,746.8683012494197,11.31,47.41,3.086e+04,4.822e+00,2.720e+00,1.085e+00,,,,198.74973088199818,186.15762324388865,213.92935814799446,192.9809687333017,207.54192023408518
ch22,38400,212.66064401956785,0.8155155690300214,-0.10869890610606563,-2593.805530389702,1084.0471329734648,12.803333333333333,50.00666666666667,4.522e+04,6.496e+00,2.676e+00,9.713e-01,,,,206.46652686672815,197.96161018506461,207.75087962049605,203.72523925390266,211.10679670116943
