,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,245.8165243407362,1.4469104879268695,-0.3065473416472734,-1250.2196088861606,941.7790412588221,3.07,50.00333333333333,6.043e+04,1.260e+01,1.837e+00,1.310e+00,,,,59.049217504296664,163.34378209659835,195.55876596939234,49.44396215792289,84.01575434765707
ch1,38400,225.4668450451609,2.597066389900264,-0.36140732640870415,-1184.2842707042437,953.2473728403165,14.0,50.013333333333335,5.084e+04,7.754e+00,1.551e+00,9.989e-01,,,,72.06719052836381,150.22891197725448,205.66647268855323,52.71689887034966,100.4200757632433
ch2,38400,257.5770851045617,3.4800228741624113,-0.06356441384515682,-1240.3776528326503,1180.512017989175,4.693333333333333,50.013333333333335,6.635e+04,1.241e+01,1.447e+00,9.409e-01,,,,86.09504616826199,137.36944404227742,212.8307742932729,62.05208932214427,115.36483847827772
ch3,38400,431.0252207512294,0.2783974719075665,-0.18785561797608927,-1935.5685836524804,1614.1593419993205,0.5633333333333334,50.013333333333335,1.858e+05,3.905e+01,1.422e+00,1.311e+00,,,,62.10607332586122,183.52160780103634,193.69900142621313,64.22732201226299,78.01907022808236
ch4,38400,306.50819018797904,2.1517496722158564,-0.08216190921424904,-1358.8573149302524,1191.69636358908,10.903333333333334,50.016666666666666,9.395e+04,1.555e+01,1.046e+00,7.810e-01,,,,78.45282092998357,161.33194811640675,211.44262157886308,62.78490089450857,104.10701778883204
ch5,38400,635.9591621295078,0.969242981850764,-0.08162966525628772,-2793.6387068525405,2646.1688914244814,49.983333333333334,50.016666666666666,4.044e+05,5.681e+01,1.283e+00,1.110e+00,,,,81.67830576775962,180.46639845361534,210.99250741428403,74.85966219875898,100.91899113769873
ch6,38400,427.7462439270225,2.155182168361037,0.09850484824805433,-1773.708608824734,2051.2648799984463,49.983333333333334,50.016666666666666,1.830e+05,2.285e+01,1.156e+00,9.144e-01,,,,103.8683405040672,159.62212172247845,223.66500943303603,86.95408239931864,127.19518975162843
ch7,38400,363.06763814889024,2.10273940732986,0.14732665844102788,-1488.7105046498746,2101.2406350727515,1.0,50.013333333333335,1.318e+05,2.690e+01,1.185e+00,9.309e-01,,,,115.64033500347536,151.56867510883703,226.6858850578977,97.21090591965827,138.65407166393135
ch8,38400,395.8300972960646,1.8728338269784581,0.1554311481742218,-1904.3475139659824,1976.2913197298412,0.22333333333333333,50.00333333333333,1.567e+05,4.377e+01,1.284e+00,9.892e-01,,,,130.11597511697457,147.09928234460793,230.21702715945563,111.61082021214862,151.8226557825584
ch9,38400,786.134492482049,-0.3126900670863286,-0.0793554243761688,-3324.010349708505,3255.957441150657,49.983333333333334,50.016666666666666,6.180e+05,8.224e+01,1.519e+00,1.270e+00,,,,101.52704993612076,195.2540721036324,211.74529409531598,100.36167319093245,112.3222264209627
ch10,38400,791.2010364735561,0.47908687295621194,-0.06653372391452855,-3396.8691259059665,3309.9043799561646,49.983333333333334,50.016666666666666,6.260e+05,8.057e+01,1.623e+00,1.377e+00,,,,93.35270026867668,186.22472958251961,213.986759747366,88.15226408266737,109.19859222394999
ch11,38400,554.0075590376173,0.7497648663919767,-0.02526271179703587,-2328.444051470838,2246.064940339527,49.986666666666665,50.016666666666666,3.069e+05,3.550e+01,1.093e+00,9.002e-01,,,,106.92035910446029,177.18912870876667,224.17650987387924,95.79100032497975,125.87594828127143
