,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,485.0883845625343,-0.27744684754452276,1.8504117309763457,-1702.8409285592668,4577.197255015134,0.26666666666666666,11.773333333333333,2.353e+05,7.397e+01,2.326e+00,1.288e+00,,,,40.697890350515124,163.3661683614279,168.46311267664456,40.98523078030558,59.98098856580192
ch1,38400,510.45564706639857,-0.3685467882748734,1.1605896003756002,-1706.234857181721,4104.256765832272,0.23666666666666666,8.913333333333334,2.606e+05,8.319e+01,1.981e+00,1.037e+00,,,,50.11915566979107,148.86976233104394,181.35752683146478,34.14019675626703,77.5506059266519
ch2,38400,589.9633213437884,-0.7234348804572809,0.7624559650819869,-3058.4452850676507,4072.6271426422363,0.21666666666666667,7.6066666666666665,3.481e+05,1.122e+02,2.098e+00,1.079e+00,,,,64.01812088183853,134.17660647841288,191.2479998668624,39.90651924417114,94.39107356838764
ch3,38400,543.7099514740172,0.0012589618632053619,1.0555970816636993,-1785.5922952515239,4006.5595963708906,0.20666666666666667,8.7,2.956e+05,9.419e+01,2.107e+00,1.377e+00,,,,47.54856571690947,181.48731534805268,161.6679099132847,60.06502826372407,54.06617227886061
ch4,38400,477.22443811242715,-0.048100368186715814,1.1307014269001685,-2191.2271971777473,3849.8812760547394,0.21333333333333335,8.9,2.277e+05,7.258e+01,1.766e+00,9.670e-01,,,,55.01429787573809,157.2422095750133,184.55199893651016,43.64695605800788,80.53651604976933
ch5,38400,583.9846538820406,0.35760255076582437,0.38440602314975036,-2470.8825626004445,3473.3866472562604,0.17,6.22,3.410e+05,1.096e+02,2.027e+00,1.247e+00,,,,60.68611721761372,174.67931757993017,180.00042366213214,61.006061952779824,77.74104687693757
ch6,38400,482.07359373592277,-0.47499100401527433,0.5445115857959318,-3257.5636701918475,3312.054268781314,0.21666666666666667,11.946666666666667,2.324e+05,7.303e+01,2.438e+00,1.262e+00,,,,81.12773874090634,149.8894341555695,197.91416589422607,66.60907413983185,106.87426877559166
ch7,38400,442.13281858007053,-1.1248274154089477,0.4413290401230608,-2846.637778289643,2937.1885233457742,0.32,15.513333333333334,1.955e+05,6.028e+01,2.795e+00,1.359e+00,,,,94.17504796778033,139.45996551030206,203.3293602685493,77.46675692704069,120.5021015306972
ch8,38400,418.56799700622855,-1.567989373107091,0.24788250101063786,-1934.676729053082,2423.258891811498,0.27666666666666667,17.713333333333335,1.752e+05,5.310e+01,3.108e+00,1.461e+00,,,,110.46296925977927,132.20415005976304,209.20375017801265,93.54224561126969,136.10147000217643
ch9,38400,635.2077848494184,0.37503249732798905,0.026953232671843443,-3069.639933416931,2961.929477586253,0.15333333333333332,6.766666666666667,4.035e+05,1.296e+02,2.515e+00,1.444e+00,,,,85.13318276097998,185.32948778643814,178.3548416222294,89.9832478255184,94.74158738775893
ch10,38400,652.0179856949803,0.47634191626195976,0.11529717716465716,-2957.3194398120763,3179.7421482680516,0.15666666666666668,6.46,4.251e+05,1.366e+02,2.584e+00,1.533e+00,,,,73.78033501221712,177.8030860664952,182.0808140216568,74.83656376359404,88.52272128196478
ch11,38400,467.0837263398248,0.19960581526324167,0.22849103734639076,-2294.9490828931757,2733.393085286098,0.18,11.753333333333334,2.182e+05,6.861e+01,2.227e+00,1.171e+00,,,,85.62580034379917,166.62819531981285,195.20783684475938,78.57040864977289,106.01580394069617
ch12,38400,318.99274717673467,-0.8177663892445146,0.26960927414012215,-1257.5651809513997,2299.6922901980715,0.74,23.423333333333332,1.018e+05,2.753e+01,3.859e+00,1.755e+00,,,,111.88830195746706,142.88059253615944,202.920875444443,99.78891127242561,134.03379623393184
ch13,38400,497.22239363203937,0.5021094578486147,0.03151854473688126,-2295.0430696032226,2348.833739065767,0.16333333333333333,11.543333333333333,2.472e+05,7.780e+01,2.511e+00,1.309e+00,,,,92.24129529298004,175.91700278103662,188.59710844342757,91.03567131767598,107.08991604891895
ch14,38400,361.3099317810477,0.36029912289272686,0.10987570828191047,-1575.3157918605027,2039.8091891617566,0.18333333333333332,18.763333333333332,1.305e+05,3.895e+01,2.644e+00,1.265e+00,,,,102.70260794846818,165.08917017612882,196.2994589600921,96.78420922155877,120.76604200996252
ch15,38400,462.0304488751211,0.36492471749087657,-0.011706577772593164,-2166.2796444214646,2189.6025821787443,0.15666666666666668,11.576666666666666,2.135e+05,6.714e+01,2.262e+00,1.126e+00,,,,101.9401628054538,186.51761966511586,180.44570836033824,106.28249374541178,110.30152299178039
ch16,38400,427.22083941801446,-1.2273912326466798,0.15260177390957624,-1812.5218579626492,2186.6705816071744,0.3566666666666667,20.516666666666666,1.825e+05,5.164e+01,5.991e+00,2.273e+00,,,,141.36962954371123,128.19483800063168,212.47799744172028,128.03274578580837,162.73790398975976
ch17,38400,436.08453338726326,-1.233104051955311,0.13621671633255705,-1951.87221190608,2220.180081874426,0.5533333333333333,21.316666666666666,1.902e+05,5.210e+01,7.561e+00,2.671e+00,,,,155.01147983384809,131.40490400776488,211.53722953303028,144.0168922023189,173.7155064088268
ch18,38400,408.856812500213,-1.144072430853892,0.11069234808824463,-1736.531716746122,2058.4321791091456,1.5566666666666666,22.366666666666667,1.672e+05,4.463e+01,7.462e+00,2.580e+00,,,,168.35729881150044,139.89328300824292,211.02658600147186,159.8413657272432,184.26241145976047
ch19,38400,431.16899085594935,0.20780641739096192,0.08256461855490851,-1937.151733542733,2194.4847089536197,5.453333333333333,20.02,1.859e+05,5.241e+01,6.448e+00,2.217e+00,,,,188.30970675674808,164.52557016314793,202.1184949345221,185.9118511379748,197.39685481365441
ch20,38400,345.03906266770065,-0.8636571787926078,0.1423160907770135,-1504.6188497723501,2239.72501292281,1.55,24.016666666666666,1.191e+05,3.051e+01,5.867e+00,2.357e+00,,,,129.46325600524,138.89006511899285,205.36546204583325,118.32214486456543,149.75952569447918
ch21,38400,290.9554211656378,0.46513807124313966,0.025815101579887555,-1240.6455738672523,1579.6302623435151,8.593333333333334,23.526666666666667,8.466e+04,2.128e+01,4.712e+00,1.618e+00,,,,178.04177198883633,168.0370702382786,205.82785618507606,175.02224809560215,188.57259241363155
ch22,38400,313.8381888232202,1.0802710704743406,0.10359019541763723,-1228.9468506673297,1639.3405835150263,8.59,21.6,9.849e+04,2.594e+01,4.847e+00,1.521e+00,,,,185.78286842826847,180.49332169402518,198.05477637014693,186.21365993073758,192.34285598613585
ch23,38400,383.4064727713558,1.712310637201458,0.14304394884680718,-1677.768737977657,1939.4480541580597,8.42,21.34,1.470e+05,3.908e+01,7.011e+00,2.150e+00,,,,185.7375398581091,187.85871676066552,184.341168666036,189.5191501547267,188.44370506428567
ch24,38400,273.9386631639375,0.192994842560356,0.05949334146445303,-1260.4386774098248,1651.560835128962,4.836666666666667,24.783333333333335,7.504e+04,1.866e+01,4.078e+00,1.633e+00,,,,135.2669145125786,155.92547371783493,204.80680895036406,127.91198377051155,152.29292800648145
ch25,38400,288.5999102874909,0.5122216893606178,-0.06729961124311504,-1542.6626435624148,1373.8434829219555,6.773333333333333,23.746666666666666,8.329e+04,2.122e+01,4.320e+00,1.591e+00,,,,152.01819766480278,161.1371766838172,206.37303997594066,146.4464198003045,166.4992271069797
ch26,38400,352.9904671506155,1.2217171528585746,-0.10908832812891446,-1818.1782343576954,1431.4629506391932,5.323333333333333,21.173333333333332,1.246e+05,3.423e+01,4.891e+00,1.757e+00,,,,163.08261011955378,170.56665067928904,200.35949287065424,160.91598172941144,173.59573827718
ch27,38400,337.0436655230335,0.8036235387810592,-0.03274856231612034,-1606.1503410628063,1404.5291686782332,0.3333333333333333,21.106666666666666,1.136e+05,3.229e+01,3.436e+00,1.500e+00,,,,124.41435432806993,169.0435179248835,194.22016958018415,121.61522295455912,138.0068346730664
ch28,38400,366.22403747649696,1.5000947756155032,-0.0952681775436139,-1761.6060073864753,1667.1912880401806,0.4033333333333333,17.58,1.341e+05,3.960e+01,3.485e+00,1.209e+00,,,,158.72081067812468,184.73918595484196,194.5420405704413,159.9030817009035,166.21900344714172
ch29,38400,360.7438659607905,1.5250172041625574,-0.07061096308722999,-1680.7650519242777,1966.171050841209,0.52,17.766666666666666,1.301e+05,3.798e+01,3.822e+00,1.221e+00,,,,163.456534470949,194.8455467767942,184.60848667961557,168.2704205751116,166.6377210534026
ch30,38400,384.2604208703923,0.803265941404037,-0.08048934176293833,-1745.499376153754,1623.8028144329091,0.20333333333333334,17.196666666666665,1.477e+05,4.461e+01,2.809e+00,1.218e+00,,,,119.15097948554215,181.88054722146202,183.51887740392323,121.63941962805424,127.87882584247897
ch31,38400,384.7543420638775,1.3538981294689854,-0.11929122297499603,-1881.0861172558807,1797.0321515341263,0.31666666666666665,17.07,1.480e+05,4.435e+01,3.298e+00,1.233e+00,,,,137.58826778296174,184.13788698952015,187.7208840595576,139.75847528115526,145.33669937317507
ch32,38400,857.3409234725241,-0.5282854854815067,0.6017683507377215,-4730.236883075808,5138.607563973248,0.22,6.363333333333333,7.350e+05,2.382e+02,3.579e+00,1.966e+00,,,,114.06754046455796,65.9427549892731,199.0580326398485,90.50738254819426,140.5982840082581
ch33,38400,599.511106089651,0.5687907763679436,0.2677111590828445,-4113.389135660673,3756.4970026960364,0.22,9.896666666666667,3.594e+05,1.139e+02,2.995e+00,1.776e+00,,,,130.44682388412954,61.33390202043439,201.60506518178104,109.5158127401029,153.98540409625045
ch34,38400,586.2771904335839,-0.41983510798733126,0.41332065232553056,-3154.898216724634,3353.0607369278036,0.24,14.08,3.437e+05,1.071e+02,3.746e+00,2.234e+00,,,,140.6789025471219,44.51198613024761,204.20349092194792,120.13303439249273,164.0108720370127
ch35,38400,581.2089697968811,-1.265928578793794,0.34302364751653736,-2217.771180677281,2830.851661179732,0.26,18.28,3.378e+05,1.031e+02,4.791e+00,2.833e+00,,,,154.31307989885244,31.084421735516777,205.45270841384843,135.44642020567116,176.18022201600294
ch36,38400,947.2446306164474,0.044515988149135904,0.2800323826385682,-6562.767675257019,4594.562279386048,0.21,5.586666666666667,8.973e+05,2.936e+02,2.918e+00,1.587e+00,,,,100.71182922341895,85.34426760709974,193.24117107272806,77.61797630076948,126.75238752274542
ch37,38400,712.1295409400572,-1.4301407397747936,0.5586814577237523,-2785.116496655703,4169.5831114725,0.22666666666666666,8.87,5.071e+05,1.616e+02,4.000e+00,2.123e+00,,,,128.69638803780606,51.57355504891174,204.08792037034857,106.14644744901724,154.41874820092985
ch38,38400,973.9699659017114,-0.5919902724762622,0.47548765009504984,-6569.567262552593,5271.077588197356,0.20666666666666667,2.4766666666666666,9.486e+05,3.110e+02,2.779e+00,1.497e+00,,,,86.03727126436502,97.81134306688368,193.46779785814937,59.77517169968946,115.26593616255353
