,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1241.320814541874,-2.427339428601099,-2.2767075332507694,-15376.78773442853,6763.110196312373,0.2866666666666667,6.406666666666666,1.541e+06,4.917e+02,3.969e+00,2.756e+00,,,,48.57381901691234,162.80688837825798,189.94949655324416,49.17035861917762,71.26389327250926
ch1,38400,1415.9634729062614,-2.385628983856483,-4.57957905659223,-19401.952174224672,6154.139349750162,0.31666666666666665,4.236666666666666,2.005e+06,6.415e+02,3.826e+00,2.610e+00,,,,57.46761750895492,150.05114067362936,198.7498087865107,43.85534176191298,86.65957621135263
ch2,38400,1552.0894307944548,-1.8534583331722854,-6.518144631521975,-23001.987155663537,6771.436413447629,0.3566666666666667,2.183333333333333,2.409e+06,7.742e+02,4.155e+00,2.634e+00,,,,69.78704048592866,136.54605747848652,204.77075167166106,46.43267878961632,101.53837483862173
ch3,38400,1183.566033646502,-1.5835986976148813,-2.582213954406657,-15141.882048773285,6897.866628171558,0.2833333333333333,3.5833333333333335,1.401e+06,4.544e+02,3.635e+00,2.178e+00,,,,57.582347611537514,181.4841625380942,186.91378884142586,67.03910909309218,67.28468722672362
ch4,38400,1334.066565074436,-1.7753047858909448,-6.678659008226245,-20586.691236960374,5574.498621086975,0.33,1.9766666666666666,1.780e+06,5.753e+02,2.862e+00,1.970e+00,,,,66.04567114425532,157.5472520358116,203.71047849869296,52.41025007002487,92.39365560129328
ch5,38400,1289.6093506390953,-1.1114632633936583,-6.988795400229842,-20829.047541488588,5706.082671476842,0.29333333333333333,1.5366666666666666,1.663e+06,5.462e+02,2.160e+00,1.334e+00,,,,71.91149893099681,176.34130367092965,201.16010469310882,68.2775309571783,88.85995290230888
ch6,38400,1000.1597854000867,-0.020338792681454835,-5.7406358468875425,-13991.241389538969,4697.376513232177,0.37,4.443333333333333,1.000e+06,3.207e+02,2.400e+00,1.712e+00,,,,88.98108044872326,153.79621896156837,213.06223316117126,69.58736089018278,114.3493010272092
ch7,38400,790.565207049124,0.600914333291602,-2.922731782474345,-10652.990797876077,5289.146350004927,0.3933333333333333,20.72,6.250e+05,1.942e+02,3.452e+00,2.258e+00,,,,101.87952461766221,143.9344553164809,216.53045216702168,78.95930120167864,127.91405253333838
ch8,38400,701.9465158967462,0.7865059892761824,-1.1937935686330656,-8769.551767080407,5079.939845910642,0.36666666666666664,29.09,4.927e+05,1.483e+02,4.989e+00,2.943e+00,,,,115.20119048796647,135.3864221314467,217.1055082226398,91.20836760677274,140.3242228934703
ch9,38400,1392.5972113056475,-0.43368114320630885,-6.699953967574526,-21278.444829747565,6779.643512968332,0.28,1.4133333333333333,1.939e+06,6.406e+02,2.092e+00,9.776e-01,,,,83.8440448253164,190.51802358599195,195.23101163616752,86.88115506361457,90.53006921418321
ch10,38400,1175.2158315000972,-0.2879789619221039,-7.936535811859297,-18883.02890342686,5345.885502404135,0.2966666666666667,1.42,1.381e+06,4.559e+02,1.617e+00,8.648e-01,,,,86.39934562639053,179.59638903693858,204.75857896992866,80.69004174679203,101.13072437200486
