,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,242.3392005934729,1.9974807527887288,-0.5660848510828531,-2025.3823982284339,1440.87796863347,0.5833333333333334,28.15,5.873e+04,1.587e+01,1.847e+00,1.051e+00,,,,47.966077863795974,148.721360968718,176.9284455064822,44.166431417597096,70.99919800429002
ch1,38400,221.60570401153075,1.02064337545634,-0.39726776774286493,-1702.4522604642652,1307.415857545279,0.72,26.873333333333335,4.911e+04,1.338e+01,1.592e+00,8.014e-01,,,,61.395845660606874,134.73789777815085,188.1813926688138,42.22425694496834,88.65188083327054
ch2,38400,243.84527949681836,-0.09175291160681619,-0.07905248194732495,-1460.5501393430613,1184.4302815817953,0.5266666666666666,24.08,5.946e+04,1.678e+01,1.688e+00,7.739e-01,,,,76.54464070196488,121.40216304017336,196.77833288770427,49.28628266669933,105.00812753116256
ch3,38400,317.34875137210344,2.235873261796021,-0.12611501830869867,-1551.6074711039962,1422.7268435168505,0.23,21.923333333333332,1.007e+05,2.984e+01,1.809e+00,1.132e+00,,,,49.69742360182604,169.56362258365755,175.9830900143774,57.1028370860449,62.865755806266684
ch4,38400,208.4846556817772,1.3691537975851162,-0.17357811607638038,-1348.762623686678,1112.3850843355863,0.6066666666666667,26.913333333333334,4.347e+04,1.185e+01,1.394e+00,7.177e-01,,,,65.83888040606142,145.9078601460659,195.0368471866303,47.51852982117853,91.02560663925127
ch5,38400,296.8233114545153,2.0826040949385964,-0.02647691472964604,-1407.4750432181913,1354.7538596082463,0.21666666666666667,22.856666666666666,8.810e+04,2.592e+01,1.669e+00,1.029e+00,,,,68.01280372252491,165.73992387209952,195.45195895328484,59.287433826658976,86.51948185497835
ch6,38400,215.9519718773302,0.17240023740682905,0.18197251305856024,-1018.3348457289932,1140.3886362720964,1.49,28.14,4.664e+04,1.225e+01,1.765e+00,8.859e-01,,,,92.09163934160134,144.63237041502623,210.6159399064395,67.93338331765302,115.61102573240971
ch7,38400,255.11091584366505,-0.8954936101187978,0.1345076679999044,-1118.483560747885,1360.994279227558,0.45,23.886666666666667,6.508e+04,1.832e+01,1.887e+00,8.778e-01,,,,105.20183127217689,137.1366025888416,215.24076839334464,78.68913840984213,128.57926749738792
ch8,38400,306.64873394641984,-1.6794771103626143,0.06270273617727694,-1625.9483255066068,1718.3739502112487,0.21666666666666667,19.60333333333333,9.403e+04,2.786e+01,1.963e+00,9.174e-01,,,,121.01779241933328,133.81482211795432,220.7268217895005,94.09810340789814,143.27107752100233
ch9,38400,341.68032709759854,1.8623461769517617,-0.03957781190280257,-1570.5058406399173,1582.1908146503815,0.21,20.37,1.167e+05,3.493e+01,1.987e+00,1.167e+00,,,,89.46896156272744,181.9046061411811,199.77860805701494,84.03104802011029,99.69916344103575
ch10,38400,332.17404768979327,2.103551914009654,-0.010174265959200629,-1599.8831061186108,1591.4186327772395,0.21666666666666667,22.78,1.103e+05,3.250e+01,2.057e+00,1.278e+00,,,,80.23915779064893,172.00993923407913,200.37178667431692,71.05049868650474,95.59579310629859
ch11,38400,223.68485641716902,1.0262411586027047,0.04354774528234864,-1044.1757232243451,1186.3763378789513,0.49333333333333335,27.41,5.003e+04,1.354e+01,1.613e+00,8.857e-01,,,,94.45858945228416,162.8057781630729,211.7647368552946,76.7347385665482,113.53408294999093
ch12,38400,225.52769793955184,-1.2633903978605558,0.09631382294695386,-941.0864291980399,1115.7240075816374,1.26,26.653333333333332,5.086e+04,1.330e+01,2.104e+00,9.420e-01,,,,121.04417250528698,146.1282341146754,217.62797264530298,97.86178033742205,140.0798920119318
ch13,38400,264.47494501676306,1.38798929630389,-0.06548029120535434,-1282.673313397389,1257.9458949145173,0.23,25.006666666666668,6.995e+04,1.979e+01,1.826e+00,9.941e-01,,,,98.74032590937284,174.0881838343587,208.45471755314261,86.4357603662757,112.76653702145539
ch14,38400,201.86139358477226,0.5116812047302527,-0.06572246308499906,-960.5719939942821,950.0534025777478,1.0,28.003333333333334,4.075e+04,1.051e+01,1.695e+00,8.223e-01,,,,110.42933576700402,165.71474960236898,214.70238123042284,93.10051173858737,126.49511655769138
ch15,38400,262.6543773687775,1.0497090732366992,-0.09008118663558978,-1217.4121750109116,1161.3714159116114,0.21333333333333335,22.043333333333333,6.899e+04,1.993e+01,1.708e+00,8.203e-01,,,,105.728877562729,186.53163679470404,203.75693607324615,99.36864043761402,113.64662694295431
ch16,38400,351.22024846190914,-2.498179800744744,-0.00909056434352911,-2066.7216577299064,2015.889033664894,0.21,18.60333333333333,1.234e+05,3.659e+01,2.702e+00,1.132e+00,,,,149.82941302919576,138.65447497363084,224.6617741464248,126.02510166090306,167.42626000192345
ch17,38400,341.47703176278833,-2.4839110338365114,0.004651689624940967,-1936.3841862353463,1967.8614989417285,0.21666666666666667,20.82,1.166e+05,3.366e+01,3.111e+00,1.318e+00,,,,162.25145597112348,145.3055803937292,224.30781870307814,140.78906506137147,177.1248857020251
