,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1197.4625808947371,-7.263719725086359,0.19647717187485716,-4404.994205541216,5301.469128578742,0.20333333333333334,50.02333333333333,1.434e+06,3.939e+02,4.127e+00,3.883e+00,,,,47.76856705314978,161.5540574702768,174.63306155490946,55.391690739062,67.14757282232414
ch1,38400,1221.1099446788864,-7.448803788893056,0.19975024849461773,-4512.66248811491,5527.785761370724,0.2,50.02,1.491e+06,4.210e+02,3.559e+00,3.472e+00,,,,53.949060592012465,147.8760971526688,184.4567976561917,46.92250673288138,81.73378207099455
ch2,38400,1177.7312977997708,-7.346054929085911,0.19678170354396748,-4391.881189076089,5378.802278269168,0.2,50.02,1.387e+06,3.954e+02,3.724e+00,3.429e+00,,,,64.36067389221388,132.87010196132653,191.4801694755942,45.112593984245514,95.90613992050575
ch3,38400,788.527619976279,-3.548731720834262,0.1685818012668964,-2947.2851510739674,3391.999079972419,0.22,50.03333333333333,6.218e+05,1.568e+02,3.918e+00,3.053e+00,,,,56.84147201270214,178.2500802055736,169.40820415696078,73.28204788468746,61.04020849934448
ch4,38400,1013.3716727899031,-5.079574723941691,0.19657657171444082,-3914.7135706600743,4674.1189027925675,0.2,50.02,1.027e+06,2.927e+02,2.807e+00,2.672e+00,,,,60.71298772055546,152.44686967685485,188.1767429187619,54.08829721481546,85.13595379105267
ch5,38400,542.2182132153292,-1.4082627625538213,0.17857232878542673,-2190.824112441729,2477.8403137221144,0.20666666666666667,50.02,2.940e+05,8.029e+01,2.025e+00,1.595e+00,,,,67.12684760028844,169.78637958380213,183.68530827821718,71.23408810348934,80.02738316576917
ch6,38400,646.5730322826473,-3.394998076089565,0.1822636218233537,-2533.0303885381986,3031.436897058145,0.2,49.986666666666665,4.181e+05,1.219e+02,2.369e+00,1.884e+00,,,,81.42593327634378,144.21247430488822,197.61560009129423,67.14832570430913,105.20841558982639
ch7,38400,560.4107750055346,-3.8408714285911008,0.1628073348585369,-2118.930774125397,2532.4048604087957,0.20333333333333334,49.973333333333336,3.141e+05,8.949e+01,3.001e+00,2.204e+00,,,,93.6988881172816,132.20508866464078,202.1307427635622,74.30211086439418,118.71638623037633
ch8,38400,474.5451296016189,-4.031987607373909,0.12808189210590376,-1850.0779379163907,2013.3019691801308,0.22,49.96,2.252e+05,6.055e+01,4.099e+00,2.779e+00,,,,106.70994970668987,121.16904227852943,203.75227114148726,85.1419679873541,131.09991751418337
ch9,38400,203.2858237116619,1.9110746317820433,0.2991517170612536,-825.227813277725,1163.4067180852471,9.9,50.02,4.133e+04,6.916e+00,2.294e+00,1.497e+00,,,,79.58985869997105,182.53933369184128,176.2841051037761,89.96334130154406,80.66005536528507
ch10,38400,192.9548445284268,1.2053945286223315,0.11145857190609401,-780.2661702360899,910.9677739701305,7.283333333333333,50.0,3.723e+04,6.869e+00,1.736e+00,1.212e+00,,,,80.38629080269827,170.46329317107742,186.8299315190763,81.87499131016943,90.97570123318471
ch11,38400,266.0845544140503,-0.07787265284476831,0.02428370677761276,-995.6945477312661,1140.7890397641827,2.493333333333333,50.053333333333335,7.080e+04,1.400e+01,1.929e+00,1.338e+00,,,,87.58579164945368,157.21858345816824,195.09183315002073,80.06727250607203,104.49412226734492
ch12,38400,305.42431113250655,-1.4832152953684548,0.013613543976695725,-1155.594310920546,1222.1591982846812,8.98,50.05,9.328e+04,1.626e+01,3.933e+00,2.480e+00,,,,112.47542403964059,133.86797666164716,202.50788369944112,95.60026421479188,132.23926550670956
ch13,38400,383.94250939292897,2.5516068846165227,-0.0735973509334721,-1638.0909615212743,1590.6389638003848,0.66,50.06,1.474e+05,2.856e+01,2.178e+00,1.592e+00,,,,97.13946754631317,166.6545406746081,191.8668831649655,94.0998468191596,107.61492284132483
ch14,38400,394.60994914324624,1.710103760027639,-0.029856915810350982,-1472.6591211853047,1720.8747502264384,15.253333333333334,50.06333333333333,1.557e+05,2.421e+01,2.949e+00,2.030e+00,,,,105.74642555674991,155.21375898749858,196.86558891084775,96.91822895609567,119.7174303346133
ch15,38400,614.1536945327997,4.172053930514739,-0.16812722802069802,-2581.1295768775785,2320.2471713873356,0.20666666666666667,50.03333333333333,3.772e+05,9.664e+01,2.474e+00,2.003e+00,,,,107.45916565255055,177.62317504801752,185.41930244427869,109.4174243958649,110.44631149527288
ch16,38400,427.42178930243335,-3.0327359701226837,0.09884791941569085,-1805.8866048773748,1798.543483904588,0.31,49.943333333333335,1.827e+05,4.325e+01,7.517e+00,3.424e+00,,,,137.03252707503586,111.78126497248238,204.2324455682688,116.77436101594999,156.58330227588982
ch17,38400,317.58042245466845,-1.0994559252129585,0.003873283428305303,-1740.69084157694,1616.7955575663386,8.256666666666666,43.126666666666665,1.009e+05,1.875e+01,8.335e+00,2.761e+00,,,,153.26178953045124,116.67214767801597,205.69481756643313,134.811601719052,169.83097292438683
ch18,38400,298.0312685305454,0.6092634835631128,-0.12024548667605299,-1620.6261811603802,1636.9316314150853,10.4,49.96,8.882e+04,1.318e+01,9.813e+00,2.547e+00,,,,166.81909947826136,124.92605152614512,204.43666528574735,150.7516672515138,180.0115572108753
ch19,38400,560.1350760671963,2.2001229842046404,-0.1936893946347812,-2880.5496804012946,2378.229501890626,0.27,50.03333333333333,3.138e+05,7.080e+01,1.114e+01,2.504e+00,,,,186.57718840702387,147.27755718984378,194.770296840468,176.45863626747354,192.14859986220796
ch20,38400,702.3415167234164,2.447485906227919,-0.21096906372452331,-3325.6906060912456,2768.1618337409172,0.22666666666666666,50.03333333333333,4.933e+05,1.184e+02,9.692e+00,2.708e+00,,,,192.09553673561427,159.36992513190938,186.49861918908323,185.38981030513875,193.57405388363227
ch21,38400,331.3751544301094,-1.2950118591429107,0.016876044576541804,-1363.7146406150268,1345.7841953262111,7.22,50.01,1.098e+05,2.051e+01,6.111e+00,3.165e+00,,,,128.9400466515249,127.23338368619797,202.32741467275937,111.73607669141,146.62039496246106
ch22,38400,312.7814244333581,0.4055448992477547,-0.014443948981902629,-1676.5139204046259,1383.6272319180841,11.12,50.03333333333333,9.783e+04,1.362e+01,8.200e+00,3.072e+00,,,,146.89771197779825,130.16278339094524,203.14396745462705,131.18678202448558,161.3904360859462
ch23,38400,450.1063579498242,2.435271984030668,-0.13666256350868872,-2247.650027372623,2068.28274037204,2.82,50.04666666666667,2.026e+05,3.890e+01,8.240e+00,2.652e+00,,,,174.90400523302506,149.99774798755067,197.7159244966533,164.73419816683344,181.46566919140054
ch24,38400,535.6226800041504,2.515637036159608,-0.17607576163631816,-2501.316916188712,2453.106620174949,0.2733333333333333,50.04333333333334,2.869e+05,6.338e+01,6.689e+00,2.432e+00,,,,182.5134838916967,162.1212503183843,189.84821917693424,175.94505357280227,184.60102389325408
ch25,38400,357.32031969377937,1.5481593014732322,0.0049789900619546775,-1497.0060430408378,1591.8734105848037,17.05,50.06333333333333,1.277e+05,1.694e+01,5.612e+00,2.927e+00,,,,133.93990734019076,142.30683917287135,199.55234127305894,121.26386338835752,146.92183634076363
ch26,38400,380.96345419061225,2.3507661664827775,-0.028626876884857978,-1608.0473190002845,1608.2265271986892,11.52,50.06,1.451e+05,2.167e+01,6.817e+00,2.985e+00,,,,150.68288780696284,146.9813996439871,199.93784839905666,139.321923646014,160.65555994543107
ch27,38400,428.3514057361139,2.7927974302927403,-0.08824207759541308,-2004.7810967432338,1975.4171616341725,7.266666666666667,50.056666666666665,1.835e+05,3.291e+01,6.488e+00,2.892e+00,,,,163.27920076765167,155.7361334793059,196.54311753279052,154.5045955678634,169.4085241547317
ch28,38400,531.4728108479122,2.9876919781806373,-0.09894480901213959,-2233.0477804252296,2006.4766583627932,0.39,50.06,2.825e+05,5.552e+01,3.760e+00,2.563e+00,,,,126.90966134795723,157.10613446758077,194.99441596991517,119.11314153023285,136.20153566316424
ch29,38400,477.29645078455593,3.1417625829978304,-0.09044658554171477,-2085.695391580815,1910.7380371383726,0.8633333333333333,50.056666666666665,2.278e+05,4.403e+01,4.831e+00,2.744e+00,,,,144.76212474956878,158.49142067855763,195.04178233541984,137.10641723458042,151.6370157470523
