,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,337.08835476614274,-0.9364326040756974,-0.2369236832092973,-2146.461031890293,1707.6010560262853,0.43666666666666665,23.446666666666665,1.136e+05,3.306e+01,2.359e+00,1.479e+00,,,,40.83590475492176,138.99918233641807,168.8043895408923,36.68622703564063,63.19550841134286
ch1,38400,288.4115008105987,-0.20101307441295424,-0.47897397848366935,-2323.0960457132574,1352.605701137855,0.5366666666666666,23.19,8.318e+04,2.418e+01,1.755e+00,1.101e+00,,,,56.559886601646355,124.44186701793264,179.42235472550828,38.17793070199671,82.74518375264077
ch2,38400,280.7363870016706,-0.036010626815263624,-0.20586920415834212,-1879.1437571122208,1568.4550047520763,0.6,23.47,7.881e+04,2.267e+01,1.856e+00,1.070e+00,,,,73.82427813266204,110.25156203941836,187.20224705228426,49.593432608494176,100.86681549040051
ch3,38400,450.8573071007979,-3.114184623336581,0.36682034695392957,-2270.9368332373692,3516.9675364667874,0.2733333333333333,17.496666666666666,2.033e+05,6.239e+01,2.605e+00,1.756e+00,,,,45.56308960041819,157.3807813710369,162.81142691168654,54.621915240900606,56.988733094112646
ch4,38400,304.8456548198868,-2.4231015262785993,0.08044273133874585,-1612.5299312950958,1929.4651586761977,0.28,21.66,9.293e+04,2.743e+01,1.756e+00,1.135e+00,,,,62.88528345474148,132.8867961084127,181.96331365121137,48.459443391139125,86.73411349063828
ch5,38400,524.3810028060586,-4.231752161230833,0.5938941683311787,-2535.8475112035767,4297.876442338272,0.19666666666666666,11.523333333333333,2.750e+05,8.663e+01,2.474e+00,1.626e+00,,,,66.86381356724141,150.67483533222986,177.8851468115106,62.726285990068305,83.92445950395123
ch6,38400,485.078624648664,-2.20223923347357,1.0970521218995257,-2635.3446374594214,4515.715488103806,0.22333333333333333,15.736666666666666,2.353e+05,7.270e+01,3.396e+00,1.490e+00,,,,93.07770691033647,127.43549072412762,191.80894814076748,75.88886862594842,115.1783900232997
ch7,38400,535.4154016129951,-0.48940606492196165,1.369473463716104,-3222.806761140905,5354.115771633998,0.23,16.09,2.867e+05,8.818e+01,4.791e+00,1.717e+00,,,,107.35883474239192,118.69539760565584,195.45579960241193,88.12191272102554,129.39960855220164
ch8,38400,578.6080763649934,1.1678836251870723,1.3747005171564894,-3732.336486783154,5613.041191255816,0.24,16.39666666666667,3.348e+05,1.025e+02,6.149e+00,2.026e+00,,,,124.32259541152597,114.11050434221742,199.56230728942134,104.62373730789749,145.42114075288436
ch9,38400,644.4306080818442,-4.778574826884498,0.69982117041442,-3032.645145716664,5231.90549401222,0.21333333333333335,10.31,4.153e+05,1.313e+02,3.914e+00,2.120e+00,,,,92.53536226406821,163.29054845816367,174.2082908224,92.31628310834704,101.99018473152611
ch10,38400,636.6888103298297,-4.79723041879951,0.6752117540175347,-3173.429218807807,5162.911362811045,0.19666666666666666,10.163333333333334,4.054e+05,1.283e+02,3.601e+00,2.073e+00,,,,81.54413941388302,154.72769449104405,178.51639020846588,77.87281449718884,95.66936738726474
ch11,38400,487.16230431354296,-2.7841645551867416,0.6823952992884981,-2465.2364513902567,3711.4939929791854,0.21666666666666667,16.283333333333335,2.373e+05,7.306e+01,3.593e+00,1.597e+00,,,,96.32500831429915,144.4569162317183,189.51034833006875,85.39144154013451,114.19699855068833
ch12,38400,498.61599997423565,1.5575499367005914,0.9554134581952974,-3210.560065043093,4222.425891087087,0.31666666666666665,19.763333333333332,2.486e+05,6.955e+01,9.349e+00,2.863e+00,,,,125.40524911554171,125.14208058926074,193.0602548410459,109.53968855629287,143.51825200508694
ch13,38400,520.533065850945,-3.1918876223418837,0.4545615341179479,-2451.513267782745,3691.452901858892,0.22,17.046666666666667,2.710e+05,8.292e+01,4.443e+00,1.974e+00,,,,102.09492359525173,154.57632201046053,182.6828929531096,96.1436802223768,115.26873003669854
ch14,38400,420.55122879458514,-1.1745836348244783,0.3662145541958278,-1919.634017036833,2692.2087739978333,0.2733333333333333,19.823333333333334,1.769e+05,5.070e+01,5.390e+00,1.987e+00,,,,114.4337111692897,145.21132002118014,188.4731895979477,104.11786781105431,129.67725001941184
ch15,38400,495.88154551719214,-3.50630426088758,0.4562207343223382,-2123.457364692896,3572.0831797526407,0.24333333333333335,17.01,2.459e+05,7.551e+01,3.820e+00,1.837e+00,,,,110.49272141912608,166.27873307382094,174.40835879370124,109.59235756527143,118.13899555699433
ch16,38400,633.6070278310639,1.57691741008959,1.3512095592247326,-4120.281857677595,5797.27568776832,0.24666666666666667,15.48,4.015e+05,1.238e+02,6.426e+00,2.459e+00,,,,155.45923973136084,117.13953646406206,199.65354110496162,138.24612442821902,172.47523991233234
ch17,38400,605.8981349017115,1.5790844161937334,1.2385587098964457,-4148.345981201636,5265.927575449838,0.25666666666666665,15.95,3.671e+05,1.126e+02,6.147e+00,2.473e+00,,,,168.80443592704617,123.67179252556019,197.48201719803816,153.4612001879659,183.42255363801561
ch18,38400,490.2420128293455,1.323380076774331,0.9473352434663617,-3257.318964917619,3991.442250025129,0.38,19.123333333333335,2.403e+05,7.020e+01,6.331e+00,2.442e+00,,,,181.67935073338865,134.70331704552052,196.05727939824772,168.44307045047302,193.82831632321225
