,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1646.4012048828242,-2.616832465114109,0.006859144714673711,-8726.799171557244,9638.725486427726,0.23333333333333334,49.97666666666667,2.711e+06,8.357e+02,6.765e+00,3.028e+00,,,,48.28733853063684,143.37308678478053,181.69483916335844,37.53677762066658,75.7182099158894
ch1,38400,1461.398923099505,-4.029243232627672,-0.0008348386889503138,-6057.431822459149,7017.978259684827,0.22,49.983333333333334,2.136e+06,6.561e+02,5.000e+00,2.463e+00,,,,63.158503231038026,130.2831851154832,190.8453718090192,45.78666468572461,93.25242460930009
ch2,38400,1314.0418431889045,-4.912511232405481,-0.03653709756190019,-5137.147734738473,4852.371046547712,0.22,49.98,1.727e+06,5.318e+02,4.359e+00,2.118e+00,,,,79.1096650770815,116.67148497799295,197.21224285953363,59.38453246730301,109.51014348889589
ch3,38400,1112.34592680301,-2.8941189875423743,-0.02458833211172122,-6249.92491165845,6615.601311075213,0.2633333333333333,49.983333333333334,1.237e+06,3.744e+02,5.335e+00,2.304e+00,,,,49.876898157675896,161.81722177140645,177.70028358281502,49.970523979392446,67.02174390297436
ch4,38400,1138.5374858231146,-4.729730369136753,-0.017572310280769506,-4468.212661075343,4177.667429761739,0.21666666666666667,49.98,1.296e+06,3.972e+02,4.070e+00,1.921e+00,,,,70.01351785082804,137.1041936362495,195.16317842215906,54.748350557035685,97.62720705922344
ch5,38400,704.7123836672008,-4.0229103198935565,-0.02258404167922689,-2691.9789614112856,2708.3091169701424,0.23,49.95,4.966e+05,1.504e+02,3.487e+00,1.412e+00,,,,70.18414078407194,155.82818027513633,191.7635747054701,62.64213887172289,90.66993266341682
ch6,38400,1034.2545096288588,-0.9555756660909965,0.019518148686229937,-5773.040519939119,4703.024369379163,0.23666666666666666,9.313333333333333,1.070e+06,3.394e+02,4.484e+00,1.490e+00,,,,94.94196070481105,133.36063765952488,204.38315811574603,79.82293629865906,119.84038633213706
ch7,38400,995.6623537915729,1.0244269929125691,-0.006431992428760392,-5543.2468781888065,4954.624950578019,0.24333333333333335,9.093333333333334,9.913e+05,3.149e+02,5.176e+00,1.646e+00,,,,109.95295559247984,124.18249348357968,208.24167043369658,94.02651411952557,134.37642329583636
ch8,38400,848.6933423916163,2.5008500910067215,-0.11072347882651457,-4754.1050274524105,4519.832706743795,0.26,12.946666666666667,7.203e+05,2.260e+02,5.886e+00,1.893e+00,,,,124.52183106314826,116.86490457761454,209.21830783499746,108.96844814795254,147.34092886481264
ch9,38400,516.1734720458612,-3.400123532575905,0.4105743267662856,-3331.619794341401,3678.892275481393,0.42,17.856666666666666,2.664e+05,8.062e+01,4.332e+00,1.406e+00,,,,78.467968680079,170.43008006574172,185.18991152733122,77.95272650377836,89.12611871466268
ch10,38400,708.033026266298,-1.5414768339940002,-0.08093142663657597,-4752.801867766948,5097.687110908245,0.42,9.56,5.013e+05,1.593e+02,4.347e+00,1.239e+00,,,,85.38340339769904,159.13779362505466,195.06441590808947,78.66389800239769,102.49641925131448
