,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1278.4223178893224,8.197721505700484,0.8379834209137752,-5843.653187346686,8733.931703983679,0.31333333333333335,2.3266666666666667,1.634e+06,5.387e+02,3.142e+00,1.659e+00,,,,53.91694396440157,154.6871304834029,186.1886388830243,40.40179402230982,79.96384609108728
ch1,38400,929.9327969746249,3.642456093988881,0.4769728357463347,-4812.9021419554565,6116.081500532411,0.3233333333333333,2.7066666666666666,8.648e+05,2.842e+02,2.167e+00,1.079e+00,,,,69.69933388768713,141.79521805585497,196.4662270083957,48.1251161159299,97.76894627171897
ch2,38400,849.1516454844875,-0.1161807553602019,0.0490914832610138,-4728.587840228565,4405.457810113565,0.30666666666666664,3.3866666666666667,7.211e+05,2.361e+02,2.320e+00,1.110e+00,,,,85.77146273946173,128.90383855801443,203.64399395389978,61.184194042565125,113.90188616315235
ch3,38400,1486.072439917997,11.339425859506093,0.8011211857365369,-6451.566329088549,9482.943642497996,0.31333333333333335,2.3566666666666665,2.208e+06,7.279e+02,4.188e+00,2.442e+00,,,,42.999832156677286,172.52010136023566,179.7123557080083,43.15242159102872,64.44923889801275
ch4,38400,963.6286787423237,3.9865767284647973,0.5435950960525414,-4612.39258158734,6219.66490398629,0.34,2.64,9.286e+05,3.058e+02,2.064e+00,9.447e-01,,,,68.25098940737067,150.81718014472622,198.63133420542152,48.79159232275505,96.03174817624947
ch5,38400,1062.5324999688378,6.7150501610293665,0.6982422617550685,-4856.297866559943,6573.4340897053835,0.33666666666666667,2.55,1.129e+06,3.718e+02,2.540e+00,1.186e+00,,,,61.65747829663637,167.88939235976,194.05748541623618,51.56664580320802,85.67906891993948
ch6,38400,785.8572713713047,-0.8265880712094639,0.1474748935316923,-4659.683017688394,4323.034495456319,0.31,3.953333333333333,6.176e+05,2.015e+02,2.561e+00,1.096e+00,,,,91.52827157499614,146.38358417388338,206.90474413501852,72.25925403717571,116.73656248586798
ch7,38400,783.4567709674492,-3.0417777828074386,0.14487515170899268,-4638.708097641977,4835.366928895376,0.27666666666666667,5.63,6.138e+05,1.989e+02,3.176e+00,1.478e+00,,,,105.73053768564488,137.65774557685393,209.67126390996526,85.79249026304682,129.75598608684095
ch8,38400,765.7301314078961,-4.119110715174451,0.19342072587069944,-4213.113307948098,4712.021172495365,0.22,7.303333333333334,5.863e+05,1.882e+02,3.927e+00,1.874e+00,,,,121.85701056625628,132.31998676515911,212.59504514798087,102.48527734975787,143.99874697411445
ch9,38400,949.9269653894899,6.87868563361544,0.6429898741698731,-4408.37634685004,5550.992596091717,0.32666666666666666,2.5966666666666667,9.024e+05,2.965e+02,2.624e+00,1.008e+00,,,,76.2465562152501,179.44948145935098,188.3302779442842,74.26376679854589,91.04719047835337
ch10,38400,972.2741480511164,6.180699335400393,0.639813661740994,-4393.949523835732,5651.466956822724,0.34,2.6466666666666665,9.453e+05,3.105e+02,2.710e+00,1.116e+00,,,,70.51003642489869,171.83892673820796,193.6951376232622,63.168131741959826,90.88907567148598
ch11,38400,679.760862221852,2.1037347062075784,0.4208425322671456,-3736.366150375456,3810.019270144525,0.36333333333333334,4.36,4.621e+05,1.506e+02,2.116e+00,7.980e-01,,,,88.57599684979667,162.5397510742352,204.16290333589106,75.19416395706749,110.64440616435508
ch12,38400,604.0918739401936,-1.904948411144071,0.25069884479753357,-3671.583758343481,3914.8020639251827,0.2966666666666667,13.54,3.649e+05,1.135e+02,4.552e+00,2.034e+00,,,,118.49168034532293,142.25199215753935,205.45421061075226,102.76984460005116,137.91880836315784
ch13,38400,693.1236817009195,3.8521798397901663,0.5821317770124066,-3395.625665011363,4004.1125763569116,0.3566666666666667,5.073333333333333,4.804e+05,1.563e+02,2.441e+00,8.847e-01,,,,88.7666725976659,171.46929475119376,196.44710462804974,81.21695753862936,106.1010562479665
ch14,38400,529.1277739021389,1.9360444690816352,0.5059586984417239,-2894.5251983597773,3253.1937344041567,0.4033333333333333,9.486666666666666,2.800e+05,8.892e+01,2.628e+00,1.051e+00,,,,103.21934870224936,162.2561669020705,201.51096145359494,92.11984982958826,121.23825460076756
ch15,38400,745.0466512452786,4.800221040562997,0.6003775439325305,-3533.0234902069924,4307.828526191561,0.33666666666666667,4.523333333333333,5.551e+05,1.808e+02,2.662e+00,9.682e-01,,,,92.2132425919994,181.59171037985993,186.954553357693,91.09382629032986,103.08695535831684
ch16,38400,771.8025573488185,-4.420894128541243,0.18798657848795458,-3725.3143640338367,4906.595227010711,0.22,11.35,5.957e+05,1.872e+02,6.937e+00,2.589e+00,,,,149.58692637372206,131.05183454220682,209.55176647486536,133.92857893569789,166.11253174488078
ch17,38400,755.3157030534974,-3.0605734361257912,0.16141580440770967,-3484.858359119474,4709.970592865576,0.24333333333333335,11.993333333333334,5.705e+05,1.783e+02,7.261e+00,2.680e+00,,,,161.26666564868214,134.82271606760455,205.64622502780918,147.87407040298888,174.73581881366692
ch18,38400,688.1494364083692,-1.4883611272943582,0.14584276733835005,-3137.0235816000722,4000.628717503672,0.2866666666666667,12.746666666666666,4.735e+05,1.469e+02,6.842e+00,2.415e+00,,,,172.38037191338228,143.34946679681482,202.45803557885316,161.40711888528799,182.8162616797502
ch19,38400,546.7469086563941,-0.0111799418845474,0.10106374584096804,-2559.1099265715525,2739.600786553377,0.31,13.456666666666667,2.989e+05,9.227e+01,4.535e+00,1.662e+00,,,,186.75245229419684,166.3613280028946,188.99814566718888,181.6966136380012,190.29631705367387
ch20,38400,636.1474483084403,-3.0204304169347576,0.20167613706022677,-3289.006502419167,4189.33481010771,0.2966666666666667,15.47,4.047e+05,1.231e+02,7.269e+00,2.609e+00,,,,135.1953870148453,139.81154893871545,204.29319394389938,120.95821240688223,151.65495107579727
ch21,38400,377.3579396121738,0.382048879851659,0.13185826220171223,-1812.0142736528278,2060.209766155383,1.35,18.513333333333332,1.424e+05,4.148e+01,3.928e+00,1.254e+00,,,,176.1404924795189,169.49246174691007,195.69828265349796,170.38558853249154,181.68156478023258
ch22,38400,363.2090614087463,0.2113172072125776,0.14949403521803317,-1525.5868078569063,1653.3746709598017,0.8833333333333333,17.233333333333334,1.319e+05,3.918e+01,3.134e+00,1.008e+00,,,,180.79122943848063,180.84925930001464,186.01158748958602,178.44746137690183,182.38173493090167
ch23,38400,510.3561459794244,-0.888398666624657,0.12810114008573226,-2100.6576264871624,2350.139470379701,0.4766666666666667,14.843333333333334,2.605e+05,7.952e+01,4.680e+00,1.555e+00,,,,177.9502082543737,186.79841736613665,171.24732138339192,178.8516968375245,175.85396103126658
ch24,38400,389.2066718942159,-0.353710982049059,0.3067296650336474,-1863.6731701434758,2339.9571306864536,0.9966666666666667,19.563333333333333,1.515e+05,4.411e+01,3.960e+00,1.432e+00,,,,136.76851486166314,156.038647953505,203.28307061331395,125.97244832061146,150.6018505572545
ch25,38400,361.81943817578343,0.07382864104237304,0.1768711140659148,-1440.4144495553587,1975.7069728318322,1.6333333333333333,20.196666666666665,1.309e+05,3.751e+01,3.909e+00,1.336e+00,,,,151.85412904406226,161.89883027370226,201.6980557126079,143.17721741760144,162.42769270404307
ch26,38400,391.8347148646619,0.9549905574876459,0.16738744747852546,-1518.716930618756,1867.6666082351896,1.17,19.716666666666665,1.535e+05,4.407e+01,4.630e+00,1.526e+00,,,,159.85975764043903,170.82746430888778,193.1037840763191,154.6178958004228,166.21273075684914
ch27,38400,441.47887560023605,1.5082592036380857,0.4596306468205117,-1829.3047142609255,2688.287833067266,0.5266666666666666,16.763333333333332,1.949e+05,5.889e+01,3.602e+00,1.458e+00,,,,121.35415292427025,167.11518984995635,194.85479630060323,114.286770040382,133.35991513734905
ch28,38400,410.6418963934603,0.9468799867020988,0.2155803239876585,-1483.555978542603,2110.951481406108,0.39,16.143333333333334,1.686e+05,5.086e+01,3.431e+00,1.194e+00,,,,151.76732407772272,183.4771875925666,188.87194531728312,149.69988644709125,155.98304506541484
