,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1169.3233342741469,-0.6405543468485484,0.006476313278173337,-4470.049856704037,4339.081391456542,0.19666666666666666,49.92666666666667,1.367e+06,4.185e+02,4.223e+00,3.711e+00,,,,49.947313947058085,151.5195790815905,189.59987742241324,39.81577457157734,70.48410476845987
ch1,38400,1236.2085048910278,-1.2647529536848598,0.008848495221225902,-4649.767519729555,4705.614454918776,0.19666666666666666,41.93666666666667,1.528e+06,4.744e+02,3.585e+00,3.358e+00,,,,65.0349237894126,138.23252840341763,199.53327353010283,41.60233895044457,87.94382414721764
ch2,38400,1236.3630560491679,-2.0267128940413652,0.015203202812424784,-4582.308279665256,4764.459680806018,0.19333333333333333,39.3,1.529e+06,4.754e+02,3.470e+00,3.256e+00,,,,81.20783168906428,124.85318409119415,206.68672661470694,51.55715327332168,104.44083219420556
ch3,38400,736.9189530818653,-0.3510220618295443,0.0313836505544794,-2819.706219615246,2798.569412791487,0.2,49.98,5.430e+05,1.565e+02,3.484e+00,2.649e+00,,,,52.94588129536023,172.2045602270413,185.8084243423772,57.372016876306446,63.88921290511917
ch4,38400,1037.5067090960088,-2.105504118949072,0.030701805227840783,-3897.97097844992,4090.8471304426234,0.19333333333333333,36.35,1.076e+06,3.341e+02,3.037e+00,2.636e+00,,,,73.19591209168757,147.3354944913475,204.7433273456093,52.34048432876554,93.3315761289884
ch5,38400,529.5809904048214,-1.2726839173586955,0.06531509979219335,-2043.6847740362998,2163.028242845465,0.2,42.07666666666667,2.805e+05,8.385e+01,2.237e+00,1.469e+00,,,,74.29067515690156,167.9126675032101,201.4913972582097,65.32838104196611,87.93860037450283
ch6,38400,723.172595558766,-3.2319492208174783,0.057311808881898726,-2816.9249352888683,2866.261686806896,0.19666666666666666,46.483333333333334,5.230e+05,1.590e+02,2.742e+00,1.800e+00,,,,98.87606446741796,146.06373155891828,215.45155253429195,75.78430931964633,116.6634118442574
ch7,38400,670.3897609879826,-3.5686609143928094,0.041191526651823906,-2872.308454763342,2579.916806420803,0.2,44.71,4.494e+05,1.347e+02,3.412e+00,1.963e+00,,,,113.79927661753422,137.5608685659285,219.91420000075112,88.34364024166702,131.41850753356965
ch8,38400,602.3569809548945,-3.3088982911558444,0.011328863943436403,-2763.6119588680367,2353.099289662095,0.2,40.18333333333333,3.628e+05,1.064e+02,4.523e+00,2.206e+00,,,,128.31106306022664,131.18350574436877,221.43881514704066,102.5805428187642,144.80556081252527
ch9,38400,250.06029108546724,-0.1946853612755361,0.03695231978179015,-994.330802795721,1023.2707187451375,1.6533333333333333,49.95333333333333,6.253e+04,1.444e+01,2.185e+00,1.191e+00,,,,83.00032771592012,184.1811609229678,195.14459429349392,83.37866202178805,88.54472434858103
ch10,38400,217.1251256307516,-1.3892924340884047,0.041539313629954354,-935.3196531683371,934.0311247125671,6.1866666666666665,49.99,4.714e+04,9.612e+00,2.162e+00,1.048e+00,,,,89.98356329898738,172.95169803621138,205.70296171811233,80.7262139361157,100.86928017207471
ch11,38400,302.05742279004966,-2.5793846785984247,0.07160184413588888,-1353.381772516721,1276.475243407741,2.05,50.01,9.124e+04,1.911e+01,2.511e+00,1.180e+00,,,,102.42661899686925,161.88350981139217,213.9431718560105,85.73377053521006,116.14200536172177
ch12,38400,365.14105361942933,-2.831618409403372,0.028155537121998354,-1517.2309289730113,1458.9646717969126,1.6433333333333333,50.0,1.333e+05,2.974e+01,4.425e+00,1.780e+00,,,,132.5877484279198,146.53478736314676,221.1340198144221,110.86112401866669,146.26542789358513
ch13,38400,398.67277841183,-1.7846749239877264,0.0400636132559882,-1819.5719320839723,1514.0513903138108,0.2733333333333333,50.00666666666667,1.589e+05,3.747e+01,2.936e+00,1.353e+00,,,,109.9902622968318,174.20302535911324,211.48379904507362,98.56263665524735,119.46766464515056
ch14,38400,382.0441307909387,-2.2884788244071,0.01254632795367779,-1630.2334840303122,1407.1553837455526,6.066666666666666,50.026666666666664,1.460e+05,2.704e+01,3.860e+00,1.637e+00,,,,121.9887669891079,165.68704209988528,216.38165861279404,106.28559576653407,132.83750712758078
ch15,38400,648.1418376417174,-1.0044219444007059,0.040216124634226934,-2754.323188679008,2483.5167513766023,0.2,49.97,4.201e+05,1.223e+02,3.242e+00,1.728e+00,,,,117.54956854977016,187.42432066307174,205.59594406057298,112.1643332320484,121.97749332592495
ch16,38400,523.3008164302106,-2.1713426562303355,-0.007981481590481385,-2222.330311353292,2044.2298757846077,0.23,38.71333333333333,2.738e+05,7.766e+01,5.374e+00,2.202e+00,,,,159.00401929097342,132.6606866292783,221.5564015453923,136.44346966180072,171.43952732261738
ch17,38400,381.2991338802422,-1.274772730124787,0.025327439217512637,-1564.3913056133408,1531.0052546435793,0.37666666666666665,40.3,1.454e+05,3.845e+01,4.472e+00,1.748e+00,,,,174.61665543289928,141.5133253947532,222.7454524093498,154.28324271147648,184.83810958113733
ch18,38400,285.2354082435797,0.3125250942967409,0.0475883080559924,-1094.4166427482153,1259.9736578939965,7.096666666666667,44.78333333333333,8.136e+04,1.863e+01,4.208e+00,1.420e+00,,,,187.17546535373,152.32145628997523,221.19414355834957,169.51605743083118,194.97016896515117
ch19,38400,505.5409690140644,2.9081223945222594,0.0515339543800274,-1906.3702302430427,2229.9684141554985,0.2633333333333333,50.0,2.556e+05,6.590e+01,4.412e+00,1.432e+00,,,,203.93673013863904,176.25590667448805,210.8739941836795,192.6382711745338,206.40867454439956
ch20,38400,674.6987219493095,3.0378075253296273,0.050681820383137774,-2473.363284956464,2789.4405171303283,0.22333333333333333,50.0,4.552e+05,1.219e+02,4.824e+00,1.840e+00,,,,207.5089013579342,187.73211611614312,202.31022764997428,199.76741776067104,207.18925719731953
ch21,38400,389.37371093416704,-2.2455168485128287,0.025995082160580284,-1626.4222901485527,1573.467421123803,0.7066666666666667,49.973333333333336,1.516e+05,3.656e+01,5.327e+00,2.030e+00,,,,149.65120811206282,145.48204950579438,220.72250106680679,128.9849020595797,161.33823423757224
ch22,38400,327.898816296683,-1.3892139297813049,0.03585119216790631,-1412.5028840967484,1421.562328167448,7.19,49.99666666666667,1.075e+05,2.300e+01,4.683e+00,1.819e+00,,,,167.13206820551156,152.96720240156063,221.28135053611481,148.7185149359474,176.34396817084146
ch23,38400,409.580404232438,2.076854215403942,0.05189349985094944,-1523.8085691804217,1783.5654113167202,1.6533333333333333,50.00666666666667,1.678e+05,3.746e+01,4.566e+00,1.338e+00,,,,192.44899408726477,177.05584264242867,215.22738849577712,180.38287806575022,195.9724206521168
ch24,38400,518.9938460902362,2.7605024912529,0.06351064760549231,-1832.4088586492587,2282.3062051302995,0.2633333333333333,50.00666666666667,2.694e+05,6.636e+01,4.809e+00,1.488e+00,,,,198.03289842098792,189.15713216979722,207.0765742490348,189.7979930047701,198.4771803308692
ch25,38400,337.35861721529443,-1.4655575822480724,0.008566058696872578,-1382.223852420347,1278.8083153048392,10.613333333333333,50.026666666666664,1.138e+05,1.855e+01,4.935e+00,1.909e+00,,,,152.71083445436054,161.38318607199955,218.67890283235658,136.09035575425204,161.51906274243657
