,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1633.9449179614555,6.2913779514619605,1.918740137682395,-5563.56757569228,19238.739643941415,0.32,49.98,2.670e+06,7.819e+02,2.644e+00,1.252e+00,,,,51.811797214967726,147.8796337103809,186.1760734057353,41.38539578797184,80.32279354574408
ch1,38400,1579.6409762837561,6.500539982774567,1.9025604227444592,-5525.951921688454,18507.04876298896,0.32,49.98,2.495e+06,7.266e+02,2.806e+00,1.235e+00,,,,65.98730318430628,135.15227360778414,195.2014753714444,45.77097621995201,97.09192219134133
ch2,38400,1417.5639030392215,5.770259933166568,1.9713621203523397,-5016.325721201776,17018.63264046843,0.3233333333333333,49.973333333333336,2.009e+06,5.902e+02,2.958e+00,1.301e+00,,,,81.27537090734138,121.87437411299146,201.27658509544037,56.26904766128873,112.35923530826226
ch3,38400,1287.2842821931738,3.888358528217315,2.093967996007635,-4249.2607080480675,15677.482354823984,0.32,49.96666666666667,1.657e+06,5.002e+02,2.160e+00,1.238e+00,,,,53.97088494836147,166.32547513423526,181.3397775503374,53.52113165446334,69.00993389579958
ch4,38400,1304.2697573013288,4.872849026766323,1.6989391694318825,-4433.501782001625,14444.39535441162,0.32,49.98,1.701e+06,4.899e+02,2.284e+00,1.130e+00,,,,73.25510975728334,142.31864750482777,198.75406418619244,52.98589510196914,99.3808832648885
ch5,38400,985.3421343517655,3.0701932819661053,1.715126565637178,-3306.605189781531,10920.776437985649,0.32,49.98,9.709e+05,2.796e+02,1.526e+00,8.997e-01,,,,73.91002467495511,160.9428895693655,194.62428114706097,61.77690825740218,90.3354673538801
ch6,38400,683.0315849425766,1.702237038298322,1.1741527019044518,-2353.7584769364144,6698.700674699216,0.31,50.00333333333333,4.665e+05,1.224e+02,1.784e+00,1.068e+00,,,,97.5941387483102,138.9748937065831,206.88543127667683,74.87889432384911,119.01443188687679
ch7,38400,444.2880205105964,0.410971055054636,0.6550387328546654,-1920.5676936320128,3888.419536950336,0.34,50.00333333333333,1.974e+05,4.782e+01,2.027e+00,1.207e+00,,,,112.0228657953242,129.87246594086773,210.34678922870157,87.78556753861814,132.91370273493115
ch8,38400,354.19058848856764,-0.5976498013067292,-0.03459252607549479,-1964.5721113070729,1992.089123274133,0.44333333333333336,49.99,1.255e+05,2.965e+01,2.488e+00,1.389e+00,,,,126.03111646947367,122.43609942505323,210.78599920759407,101.81694205858051,145.0617803873847
ch9,38400,748.8059145484368,1.526253129530982,2.3237693235143184,-2559.589837169526,9473.723134916983,0.3233333333333333,49.96333333333333,5.607e+05,1.701e+02,1.566e+00,9.529e-01,,,,81.83849666601873,175.32539903095625,187.07430188075497,77.06267742479088,85.88741112428647
ch10,38400,601.7039938305534,1.214879707349641,1.6174202826790354,-2170.167005429279,6495.745500930303,0.31666666666666665,49.983333333333334,3.620e+05,1.015e+02,1.194e+00,7.466e-01,,,,88.68244393513055,164.38605474878628,197.04301882330657,75.98675438019346,99.98186441231258
ch11,38400,447.99591329800586,0.44216464192268784,0.9446553650525261,-1596.9055198268477,4008.463383550941,0.3,50.00333333333333,2.007e+05,5.068e+01,1.272e+00,8.125e-01,,,,100.76718496057606,153.20790718209295,204.40859983793223,82.38664629261997,115.72803152555622
ch12,38400,274.7484985770908,-1.0273920474422364,0.0362406812705114,-1589.1167241384248,1777.593665009241,1.5333333333333334,50.00333333333333,7.549e+04,1.603e+01,2.042e+00,1.136e+00,,,,129.99964975685992,136.30548947906902,209.43511208638242,108.36233014902797,144.3651932942849
ch13,38400,279.8054814068209,-0.3815561315709427,1.7379570703487481,-1151.105251128238,3275.4847443878693,0.33666666666666667,49.973333333333336,7.829e+04,2.126e+01,9.653e-01,5.875e-01,,,,107.88340787674018,164.10404615271548,200.87303326843977,93.48123013412295,116.15089097580245
ch14,38400,200.16373650230778,-1.0314138497844108,0.6247865797717757,-1036.4967350757063,1655.8277586246516,1.7366666666666666,49.986666666666665,4.007e+04,8.691e+00,1.231e+00,7.161e-01,,,,119.53954953926242,155.13555254991493,204.88187160698897,101.99250129933291,129.55111382622775
ch15,38400,325.4694986459649,-0.36575764698574326,3.1046635965890785,-1384.409297600119,4814.979617876049,0.3433333333333333,7.076666666666667,1.059e+05,3.393e+01,6.675e-01,3.786e-01,,,,115.0537954757816,176.07157565544688,194.04594724114034,105.56098339371239,115.5384728541375
ch16,38400,338.6299938055242,-1.1760096419115076,-0.0847798871167839,-1675.7422116971659,1522.4832394280822,0.5033333333333333,49.986666666666665,1.147e+05,2.737e+01,2.803e+00,1.331e+00,,,,155.8515255755534,121.19914074910989,208.58009993587592,134.47435962271993,168.57526046615916
