,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,262.8482290543996,0.8872588940369441,-0.22521120753056895,-1554.6811228453098,1121.0909492695164,10.15,50.01,6.909e+04,1.145e+01,3.001e+00,2.149e+00,,,,53.176725714502744,155.22586757835543,181.26921050664458,48.67181194248187,76.29925439248585
ch1,38400,222.53632263982743,1.4511170329968295,-0.3828861558174066,-1352.7145589158117,878.711332006692,11.193333333333333,50.01,4.952e+04,7.826e+00,2.418e+00,1.578e+00,,,,66.25941630611116,142.9195753807327,190.7928940137077,49.07172719214387,93.0305118542893
ch2,38400,265.82580541470395,1.8106435847700664,-0.15063387076951837,-1226.006874153539,937.2463010926002,21.51,50.026666666666664,7.066e+04,9.030e+00,2.426e+00,1.487e+00,,,,80.64593156250591,130.17941224797417,197.37107326134372,56.33979069460122,108.44693570082383
ch3,38400,378.3177998209025,-0.164380927515842,-0.0626217104297353,-1959.572211309857,1875.2120691780751,1.5133333333333334,50.02333333333333,1.431e+05,2.893e+01,3.058e+00,2.296e+00,,,,52.08567637036228,169.88538708304725,175.82373239230589,58.874406431597926,65.68975083420538
ch4,38400,278.98292026414015,1.1611466926626566,-0.1851494794633474,-2095.4534627277367,1098.5933531949936,9.003333333333334,50.02333333333333,7.783e+04,1.335e+01,2.403e+00,1.561e+00,,,,69.29584270484152,149.29193739553065,193.28278910262938,53.60040667149316,93.6118285077673
ch5,38400,497.07411320151397,0.4356469747471832,-0.03488498926414069,-2894.994702912979,2239.5475321590043,17.386666666666667,50.026666666666664,2.471e+05,3.896e+01,2.926e+00,2.037e+00,,,,69.51517190047035,163.46046700072313,189.5737197211152,62.838659045501394,86.99319317906047
ch6,38400,410.7470611826164,1.0413325993413898,-0.047882652764170704,-2550.844825588999,1624.9339509838746,50.00333333333333,50.02333333333333,1.687e+05,1.728e+01,2.924e+00,1.924e+00,,,,93.34090783926419,141.08246863118933,201.23170077476172,72.57093265904865,115.30942910539149
ch7,38400,428.67978946736514,0.8744412903754563,-0.016290992382173318,-2235.7592087585676,2058.4963103813493,50.00333333333333,50.02333333333333,1.838e+05,1.681e+01,2.985e+00,1.941e+00,,,,105.93287468879944,131.17510331571498,203.6344801115616,82.68359430371524,127.64780284324425
ch8,38400,470.02967735906776,0.2991815828623906,0.0038887178261905776,-1832.5050611949052,2503.087537632092,50.00333333333333,50.03,2.209e+05,2.294e+01,3.004e+00,1.998e+00,,,,121.10536014804384,124.02684154400298,206.32900511556994,97.17273616281607,141.567927729088
ch9,38400,600.3537742332853,0.12686138537340147,-0.023514840638892472,-3042.099472877074,2680.6453820735346,25.223333333333333,50.026666666666664,3.604e+05,5.468e+01,3.837e+00,2.568e+00,,,,87.83301224068748,170.22317314028396,184.61114078492903,84.79081832552751,96.01002464010531
ch10,38400,606.5481212246675,0.2781986256494815,-0.02321576715820148,-3382.247300607751,2643.477362508113,38.233333333333334,50.026666666666664,3.679e+05,5.366e+01,3.738e+00,2.583e+00,,,,80.0939007876542,164.83735663399614,189.4299072077467,73.38506961059899,93.85428674330186
ch11,38400,444.1809545464941,0.5286982851322987,-0.05978177903984753,-2892.855119732222,1805.9278530785946,49.98,50.02333333333333,1.973e+05,2.508e+01,2.969e+00,1.987e+00,,,,94.56189860531401,155.10808900819285,199.21069206434453,79.96516049469854,111.79086350002079
ch12,38400,356.92311621480854,-0.2823477177236222,-0.02332424663699928,-2014.6808173697684,1782.2540555218195,43.153333333333336,50.02333333333333,1.274e+05,1.323e+01,3.776e+00,2.707e+00,,,,120.12264336610305,131.46999374315916,199.70692803115276,99.83747299418475,137.07050232614168
ch13,38400,499.44413553006746,0.4489192077216046,-0.06399045434229182,-2961.05269930932,2031.1391892372385,40.75666666666667,50.026666666666664,2.494e+05,3.424e+01,3.575e+00,2.374e+00,,,,97.44648617506617,161.79694841212043,192.1155418752287,87.9625496367719,109.29644826774695
ch14,38400,375.1565490773031,0.24915538224177225,-0.1077254660051677,-2623.680604742195,1492.4579576963038,29.493333333333332,50.02333333333333,1.407e+05,1.806e+01,3.254e+00,2.219e+00,,,,109.1429770376451,151.66423620899738,196.64617586029314,94.80240259104204,122.93623704466464
ch15,38400,447.8160574278827,0.6186717121199353,-0.0809433838143154,-2227.8075891667504,1904.1816729467957,18.39666666666667,50.026666666666664,2.005e+05,3.059e+01,3.429e+00,2.163e+00,,,,103.03898074776481,169.87602121357375,183.41293445695163,99.18739384308887,108.38266982658314
ch16,38400,549.2444636807022,-0.2509156363199357,0.013086837086094628,-2184.9477324944096,2915.0733436454825,50.00333333333333,50.03333333333333,3.017e+05,3.234e+01,4.528e+00,2.867e+00,,,,148.3226645159377,117.5290605594337,203.3396078639059,126.85920584753104,163.8438730408829
ch17,38400,525.7257642336476,-0.5066755051912133,0.019407329186866933,-2116.2807264285993,2809.797725487481,49.99333333333333,50.03,2.764e+05,3.129e+01,5.528e+00,3.311e+00,,,,160.02944964725535,118.99317727341214,199.6574912855806,140.62566014502576,172.7090492777934
ch18,38400,419.8459189917718,-0.5333445018247897,0.03776775536747361,-1717.4042115906898,2204.3623325348462,21.226666666666667,50.03,1.763e+05,2.311e+01,5.634e+00,3.309e+00,,,,171.51455048782864,125.77622527675426,196.85813422694008,154.477632257735,181.25092515314074
ch19,38400,275.6942212796297,1.0173778207296897,0.00747504572604767,-1257.7024264546383,1319.4625550540495,9.396666666666667,43.11666666666667,7.601e+04,1.342e+01,5.738e+00,3.262e+00,,,,187.33541333366918,146.53106124948692,184.7154278470219,176.4806553618672,190.17187696325067
ch20,38400,433.64403392192605,-0.9053881626538354,0.014861723461919985,-1726.4003484721618,2228.628736231229,49.013333333333335,50.026666666666664,1.880e+05,1.961e+01,5.193e+00,3.610e+00,,,,135.9728726316454,126.4499220942961,198.500316248541,116.32964143604124,150.59735141761695
ch21,38400,217.24182230702155,0.33293479789572844,0.004646081923561868,-1110.8247955269196,1098.9847420681879,11.17,45.67666666666667,4.719e+04,7.179e+00,3.973e+00,2.461e+00,,,,178.1138726299967,150.45791106931767,191.37105475509145,166.5063419673063,182.3375058150945
ch22,38400,259.43383528427324,1.705172269470941,-0.015654818275923826,-1125.3441061969393,1167.285918666652,18.476666666666667,50.02333333333333,6.731e+04,7.872e+00,4.080e+00,2.501e+00,,,,183.56717273993056,161.04443470801468,182.52761896309985,175.60764985036346,183.87404817733668
ch23,38400,395.3608886984233,3.4887504279668686,-0.028271834906015265,-1501.3429683476695,1476.5372627610875,48.67666666666667,50.026666666666664,1.563e+05,1.403e+01,6.184e+00,3.693e+00,,,,181.3863348867382,166.76266024688186,168.57439687978083,177.05629490669918,178.05111308966116
ch24,38400,279.40157822896373,-0.8921307011330539,-0.042501660275025784,-1477.3725541681883,1258.0129754738189,18.446666666666665,50.016666666666666,7.807e+04,9.784e+00,4.072e+00,2.806e+00,,,,139.88296602963973,141.4459771726154,198.1469764820513,123.82243774176956,151.21361011909917
ch25,38400,247.56670338783428,-0.9333721347498518,-0.06171717113698262,-1581.8991524839107,1063.810628838455,13.063333333333333,50.01,6.129e+04,8.943e+00,4.227e+00,2.781e+00,,,,154.80985682275275,145.32018669070948,196.8591932376523,140.50457539380045,163.27008047679206
ch26,38400,265.8336948431117,-0.1370994263707432,-0.08423118354118382,-1424.22723172684,1261.0317592407052,12.116666666666667,50.01,7.067e+04,1.070e+01,4.702e+00,3.157e+00,,,,163.37461273075783,152.62897633201206,188.9101002957006,152.4967904501793,167.77557803394114
