,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1960.6739350552755,6.3384592570012535,0.21455305772768946,-8293.287356349998,11132.176422395676,10.083333333333334,50.01,3.844e+06,6.406e+02,5.387e+00,3.976e+00,,,,47.660837700015136,160.76534294942513,174.4701684701335,49.40934109912803,71.54337735952001
ch1,38400,1911.040123112973,6.376825121794986,0.046698061367109606,-7001.559865586865,7812.847238384121,49.973333333333336,50.016666666666666,3.652e+06,5.023e+02,4.807e+00,3.590e+00,,,,56.09223571053435,148.46637846403263,184.37779362724342,44.56441730226295,86.25559339953556
ch2,38400,1828.9672985933196,6.354631267439046,0.009881945388026685,-6368.076409104439,6227.527643257932,49.97666666666667,50.016666666666666,3.345e+06,4.229e+02,5.079e+00,3.754e+00,,,,67.59705417177544,135.00718797015776,191.42507707818288,46.56496765444898,100.13717156881657
ch3,38400,1669.7758443443483,4.776277047353548,1.0704381416068882,-8866.231910980187,14309.053575002501,0.19333333333333333,50.00333333333333,2.788e+06,6.856e+02,4.202e+00,3.125e+00,,,,50.93680562902089,177.3216788083924,168.66466522231008,61.260031424651125,61.88670328763958
ch4,38400,1587.7574482263108,6.273835902283921,0.03254365191785739,-5777.274329103439,6544.423865823212,49.973333333333336,50.016666666666666,2.521e+06,3.458e+02,3.641e+00,2.856e+00,,,,59.52826185980841,154.09712572272431,187.67155018139735,46.03679043725991,87.60791506237997
ch5,38400,960.3904038862786,3.967319200779531,0.4153702627328695,-4450.662145625262,6496.777451242483,0.26,50.00666666666667,9.223e+05,1.803e+02,2.358e+00,1.802e+00,,,,61.402328097159824,171.0183421507936,182.67103225427584,57.660349564735306,79.74993423229526
ch6,38400,1056.7598474528131,3.8042480730478467,-0.11969521464266811,-5884.228095973459,4615.695150688883,49.96333333333333,50.01,1.117e+06,1.705e+02,3.348e+00,2.368e+00,,,,79.29909871378331,148.23586085181825,196.74181685056337,58.835891425021956,105.8084339743019
ch7,38400,1018.8735575754432,2.1634254851796184,-0.5229435220351848,-7637.736979844968,5469.155862817042,0.27,50.00666666666667,1.038e+06,2.070e+02,4.474e+00,2.950e+00,,,,92.52299953854904,137.71175493185342,201.25436845891818,68.80965888267652,119.19428080447933
ch8,38400,911.4907934244848,0.24663064408977864,-0.8814807104649631,-7795.8172497976275,5275.8313171119835,0.23,50.00333333333333,8.308e+05,1.922e+02,5.964e+00,3.718e+00,,,,105.96369896000513,128.02549769451284,202.82508149783027,81.50420498258518,131.2026839214012
ch9,38400,791.5147346422825,1.0256286331993367,2.2734125242473295,-4777.167189504655,8352.661395686138,0.17666666666666667,7.6433333333333335,6.265e+05,1.991e+02,2.626e+00,1.889e+00,,,,71.03076256329194,183.36013805302468,174.7279608993569,74.20942431315461,77.19334704133779
ch10,38400,252.9488824913464,1.3821351555354864,0.06803534800103948,-1158.1922463379412,1522.6255064720833,2.9033333333333333,50.0,6.398e+04,1.256e+01,2.165e+00,1.581e+00,,,,73.67035675125581,172.65520646518732,185.44606291594184,67.28802662611938,88.91733067639338
ch11,38400,779.0494918772212,1.2620992511688371,-1.773331150228274,-7689.7404629953535,4854.385749465221,0.19666666666666666,49.99333333333333,6.069e+05,1.756e+02,2.608e+00,1.744e+00,,,,82.79280053365291,160.9295988134875,193.8042422882703,67.97812632325945,103.18358967186317
ch12,38400,1122.9442058320778,-0.8461410727829556,-2.2074438863802928,-11940.273536655372,7157.360457265682,0.18333333333333332,27.606666666666666,1.261e+06,3.913e+02,5.386e+00,3.183e+00,,,,109.82139273636002,140.3266376554541,201.2026572448872,88.69209399489895,130.91315984272848
ch13,38400,890.2418676592896,-1.0404830895866626,-1.472377418734626,-8594.657190687689,5025.967679507224,0.19,50.0,7.925e+05,2.136e+02,2.896e+00,2.120e+00,,,,90.61633869071882,170.1372424335007,190.192591303162,80.33569855013984,104.52673727606683
ch14,38400,1277.819062438678,-1.512070579002439,-2.0622892622043487,-13369.685734892626,7338.371118930674,0.18,49.986666666666665,1.633e+06,4.953e+02,3.982e+00,2.633e+00,,,,100.5688244908448,159.96114961419386,195.23958871192647,85.43543475346245,117.05646245830303
ch15,38400,956.3161388614286,-2.4148386585510155,-0.18864921427712208,-5397.477757486783,4938.447166401866,14.506666666666666,50.01,9.145e+05,1.511e+02,3.343e+00,2.719e+00,,,,99.50771976684746,180.45978480781451,183.3351464098258,94.60387762545642,105.54927266869352
ch16,38400,677.691752206366,-1.1471613768797566,-0.5149940400817395,-5273.159938537977,3726.4125331186156,0.4033333333333333,50.00333333333333,4.593e+05,9.034e+01,1.415e+01,7.314e+00,,,,136.09169199644066,120.2386441394898,203.05454948100981,114.32712491107024,155.43782976418743
ch17,38400,552.3532811158013,-1.9853806464464279,-0.9048333503578087,-4776.629893056863,3371.487855835096,0.2966666666666667,49.99,3.051e+05,6.775e+01,1.430e+01,6.843e+00,,,,151.95944861353007,125.05858872561606,204.3468213749545,132.2076412225588,168.0160414004984
ch18,38400,499.68753443429256,-2.9732581982948916,-0.9713210514602714,-4197.899847159179,2788.021627362779,0.29,32.61666666666667,2.497e+05,5.939e+01,1.299e+01,6.044e+00,,,,165.03233054448194,132.59490256915603,202.89180289835238,147.67551783942915,177.49500357769506
ch19,38400,666.6880801062679,-3.6356679534634857,-0.07694564424620089,-3440.931884786884,3007.453110916141,0.32666666666666666,50.00333333333333,4.445e+05,9.456e+01,1.005e+01,4.805e+00,,,,183.6329669467126,152.47232907431217,192.77006720988615,171.97054057384995,188.21088546010657
ch20,38400,836.988462620062,-3.5313134982698005,-0.03318025787872843,-3949.743772715776,3496.0772190134444,0.32666666666666666,50.00333333333333,7.005e+05,1.406e+02,1.220e+01,4.899e+00,,,,188.51432702476532,163.1408807159693,184.24469025737372,180.04702853272008,188.94426912580343
ch21,38400,1030.4610689831136,-1.31356933997496,-2.0792944610571285,-10851.271801662335,6788.920069657976,0.19,39.626666666666665,1.062e+06,3.191e+02,9.577e+00,5.355e+00,,,,126.52710615873619,134.54727397336177,200.89878626984031,106.220527776171,144.74801676517333
ch22,38400,981.1671180074248,-1.862379787235964,-2.1236879619381246,-10282.018826038799,6375.187011652592,0.18666666666666668,21.263333333333332,9.627e+05,2.904e+02,1.285e+01,6.367e+00,,,,144.268592567448,137.60556851386713,201.5225068678273,126.00634722686992,158.80334053042597
ch23,38400,771.5438664071203,-2.0158043432560593,-1.054077055912328,-6551.807156690557,4242.809362602078,0.19666666666666666,50.0,5.953e+05,1.553e+02,9.879e+00,4.704e+00,,,,171.26850273050488,155.72348367218845,195.61097836765245,158.7501367271996,177.3289788210471
ch24,38400,722.3577041093685,-1.4918830078046075,-0.331419688887698,-4849.958936028093,3663.9799905986265,0.23333333333333334,50.00333333333333,5.218e+05,1.166e+02,9.632e+00,4.263e+00,,,,178.22760054546907,166.45078971901418,187.46997972398987,169.1807878693957,179.68988751012552
ch25,38400,1249.1299347540287,-1.7889772264554256,-2.2316624097109807,-13218.222674807008,7648.918993216505,0.18,23.8,1.560e+06,4.840e+02,7.703e+00,4.613e+00,,,,129.97202224640475,148.68966518707558,197.7607069779306,113.28209286680706,143.79005824849034
ch26,38400,1100.9238502717417,-1.5644356568712998,-2.0275256240109027,-11287.177053643136,6507.702159012217,0.18333333333333332,49.973333333333336,1.212e+06,3.637e+02,9.000e+00,4.678e+00,,,,146.5827277011065,153.2829517892105,197.94609872635078,131.77097443128412,156.8878957934923
ch27,38400,929.0252050900137,-0.9668656581917787,-1.5630695735869662,-8724.455098915161,5306.288388580742,0.19,49.99333333333333,8.631e+05,2.410e+02,8.491e+00,4.260e+00,,,,158.75001929311102,161.2737413587702,194.31059035268967,146.7145707296814,164.90588094374112
ch28,38400,1371.957545895934,-2.3070258831732153,-1.719524471559935,-13496.957452386863,7772.02151741501,0.19,50.0,1.882e+06,5.337e+02,5.002e+00,3.645e+00,,,,121.35319470464044,162.23529388403543,192.9796714721278,108.29483513788054,132.18513757968407
ch29,38400,1131.0799886200425,-1.447630711566379,-1.6139053040541358,-10853.565575464665,6452.666997622816,0.19,50.0,1.279e+06,3.556e+02,6.517e+00,3.990e+00,,,,139.42330007473274,163.78515106313034,192.83008781045578,127.39609418243987,147.09363463949336
ch30,38400,823.3604977917354,-0.38483723693892613,-0.9159933570758683,-6778.788969911496,4434.521869706391,0.20333333333333334,50.00333333333333,6.779e+05,1.618e+02,6.606e+00,3.709e+00,,,,152.3362621832829,172.43312307742403,188.11908338312193,143.42170362458123,155.25657263724383
ch31,38400,556.2372257541979,0.3092354131564118,0.0394052905865974,-2616.528162807675,4066.171032272783,15.58,50.01,3.094e+05,4.829e+01,7.151e+00,3.694e+00,,,,157.70772148549733,182.85567048218707,179.09454991314226,152.79028026141907,155.43693295843357
ch32,38400,1228.382186377938,-2.611417385636333,-0.7412701203205557,-9559.070567077402,6247.646383817026,0.20666666666666667,50.00333333333333,1.509e+06,3.317e+02,4.583e+00,3.620e+00,,,,118.28411298704978,175.00721877488422,185.1875594141298,110.49784507305189,123.71042672347338
ch33,38400,1068.1712415668885,-1.5314581073399092,-0.8111220487073336,-8551.015940472797,5606.677849944954,0.20333333333333334,50.00333333333333,1.141e+06,2.586e+02,6.036e+00,4.048e+00,,,,134.47375912781806,174.03117066818544,185.61238337168214,126.26999587877353,138.22000886439247
ch34,38400,1233.4633008327633,3.5927010845347005,0.4628688238059635,-5233.781462710943,8148.024560959161,0.32666666666666666,50.01,1.521e+06,2.856e+02,4.721e+00,2.776e+00,,,,122.2844772771815,88.41587404497291,190.54958568891718,108.39775373575809,147.6398565252836
ch35,38400,1163.1767034334682,2.4856194875464652,0.9072844474258163,-5810.254938219861,9319.570461803818,0.22333333333333333,50.00333333333333,1.353e+06,3.127e+02,6.179e+00,3.465e+00,,,,131.37781193615194,72.47675794117406,193.1803046272808,114.94481735965556,156.68239512764265
ch36,38400,1208.4761916830414,1.7427253248502557,1.6508984655482364,-6849.02585693099,11420.67287925511,0.19,50.0,1.460e+06,4.111e+02,6.677e+00,3.905e+00,,,,142.9848563606403,56.92803057728846,194.70656808840434,125.29293525808741,167.06814381497836
ch37,38400,1294.283468767653,3.0767131274470243,0.2573517569114566,-5095.8692589697175,7435.371358409166,1.12,50.01,1.675e+06,2.890e+02,5.329e+00,3.263e+00,,,,104.94923077365902,89.35345770741124,188.20270666430116,87.81722384632653,133.32127169268063
ch38,38400,1121.8289296125693,2.1102830378424042,0.9212895269850357,-5784.202711406347,8957.699195896865,0.22,50.00333333333333,1.259e+06,3.018e+02,6.248e+00,3.713e+00,,,,116.7184924416303,73.28914407662343,191.75571225651407,97.04657076039102,144.5774083966483
ch39,38400,1107.6121805820449,1.3112981175363188,1.7073213799324198,-6439.506280195238,10476.668990525724,0.19,49.99,1.227e+06,3.546e+02,6.393e+00,3.791e+00,,,,128.2454387508981,58.18373793041715,192.95300196304356,107.6451528622507,154.59372639050554
ch40,38400,1178.4738858132214,0.8189379564895777,1.8752074133632024,-6983.790758591535,11402.288668521662,0.18666666666666668,49.986666666666665,1.389e+06,4.130e+02,6.727e+00,3.846e+00,,,,140.30795853195386,44.82084603888476,192.2445095192265,119.89935306735457,164.27524665442854
ch41,38400,1254.107926514199,2.8381014717239363,0.14793336332895918,-4807.852593127736,6142.0816205968085,42.36,50.01,1.573e+06,2.525e+02,4.536e+00,2.896e+00,,,,92.95384234382212,97.56936456182106,190.48823935422223,71.99808259362153,124.10334975875251
ch42,38400,1084.412364604766,0.17110918280895723,1.8006997260810715,-6493.571684819403,10473.306417920876,0.19,49.986666666666665,1.176e+06,3.473e+02,7.417e+00,4.170e+00,,,,130.47568782440374,56.36552353884412,193.6866331163295,107.53992626479202,156.01262423420116
ch43,38400,1520.7650759146454,4.817098799502134,0.10039378959453128,-5566.207346452728,7001.766189970305,49.97,50.01,2.313e+06,3.412e+02,5.598e+00,3.731e+00,,,,85.12292654814419,109.31165560480513,193.90887837023132,60.853375522825964,117.85837228824853
ch44,38400,1211.1993446757097,2.593943032694618,1.2459180599637658,-6838.778021399033,10563.540057631437,0.19333333333333333,50.0,1.467e+06,3.867e+02,7.821e+00,4.639e+00,,,,112.23869314572819,82.30407143345961,198.02571475760575,86.36611766147767,141.4320601890394
ch45,38400,1635.4652832041104,5.967657673767233,0.016262511029219766,-5774.732059687393,5953.826048638426,49.97666666666667,50.016666666666666,2.675e+06,3.494e+02,6.149e+00,4.302e+00,,,,81.48666719956432,121.36916034390762,196.8378805857955,55.74588623165531,114.07498146333857
ch46,38400,1341.4120378096197,4.500806391981351,0.10185375764675073,-5048.196254965553,6699.474194527566,49.94,50.01,1.799e+06,2.794e+02,7.452e+00,4.841e+00,,,,96.22516146408603,108.38615117978549,200.42251583244783,69.01752502764842,127.43527441584953
ch47,38400,1028.9065135470948,1.82229162919817,0.32536840586318216,-4771.070522494895,6652.042263734566,0.2966666666666667,50.00666666666667,1.059e+06,2.054e+02,8.272e+00,5.085e+00,,,,110.20512579010396,97.7902510048171,201.98937727731018,83.28000531756263,139.18322901640752
ch48,38400,864.8123501683538,-0.46999264059789087,0.5856746283501485,-4488.345541570871,6398.187564364199,0.22666666666666666,50.00333333333333,7.479e+05,1.676e+02,8.685e+00,5.274e+00,,,,124.65734637878664,90.01579048705135,202.09894261746499,99.05514380061285,150.65221259717774
ch49,38400,753.0941905186828,0.08557399561969116,-0.029995681064627563,-3743.749581778256,2548.2644388787007,36.38,50.01,5.672e+05,8.031e+01,7.574e+00,4.744e+00,,,,114.73910551806041,109.28187898063007,203.7882422575017,88.72645520841579,141.2071635726857
ch50,38400,1163.2301484189634,0.02140531044064384,1.7399763464067013,-6962.115061346604,11371.677517068476,0.19,49.99333333333333,1.353e+06,3.872e+02,4.708e+00,2.659e+00,,,,179.5906260676991,50.8911275823527,195.27010893084446,163.08898621807663,196.90989570608141
ch51,38400,1110.9451695170744,-1.4668902992918211,1.390046756083189,-6479.4346458719365,10347.817247128829,0.2,50.00333333333333,1.234e+06,3.232e+02,3.088e+00,1.780e+00,,,,190.59783646383121,62.85594657855589,193.67138828695434,175.4407297040432,205.14619233089283
ch52,38400,996.3937028638654,-2.5435882042956597,1.1073805226498734,-5589.415412594269,8724.412734100002,0.22333333333333333,50.00333333333333,9.928e+05,2.419e+02,2.199e+00,1.326e+00,,,,200.52474447492003,77.50858597442063,191.16042709996816,186.92977254478893,212.15543401842774
ch53,38400,1149.332664766245,0.2723357808661893,1.7102076271171678,-6928.165340033773,11162.401029052782,0.19,49.99333333333333,1.321e+06,3.788e+02,5.180e+00,2.805e+00,,,,169.12719690584572,49.959318953355655,194.30713523828422,150.68885803005801,187.58437455570208
ch54,38400,1093.1227382706759,-0.8623161836430973,1.4229759422785686,-6510.13142958501,10309.904051488804,0.2,50.0,1.195e+06,3.172e+02,3.778e+00,2.038e+00,,,,180.99353209205148,62.45388006365746,192.79671878015606,164.1785875317487,196.39066901650753
ch55,38400,947.6284838013013,-1.5611754543203968,1.2417434978875528,-5574.490589289959,8523.914819127229,0.20333333333333334,50.00333333333333,8.980e+05,2.311e+02,2.932e+00,1.665e+00,,,,191.322667104756,76.84118670011875,189.5990767187704,176.45130552765153,203.50424600150708
ch56,38400,1111.2738430678523,-0.6918456554350915,1.6707722658537107,-6666.976730811686,10727.546464650215,0.19,49.99333333333333,1.235e+06,3.495e+02,6.830e+00,3.484e+00,,,,161.59241685368255,59.78769744098531,195.91481899904323,141.47019083857242,180.8956566710674
ch57,38400,853.9211909071809,-1.8047695281896585,1.2645575088793108,-5216.528741783909,7782.697215262885,0.20333333333333334,50.0,7.292e+05,1.883e+02,4.961e+00,2.350e+00,,,,185.04290859423585,84.09140067707052,191.84050251067376,168.91588214309823,197.74640862282706
ch58,38400,1188.6415866624227,-0.7467565514710289,1.6758084867969423,-7038.880233538754,11181.556736199822,0.19,49.986666666666665,1.413e+06,4.116e+02,9.030e+00,5.328e+00,,,,141.4005133369302,70.25745635005688,198.52533901561154,118.18090684744398,164.45882936057836
ch59,38400,1194.9815630806247,-0.6636341491490998,1.7718878109979568,-7068.776252732086,11553.550453399865,0.18666666666666668,49.986666666666665,1.428e+06,4.210e+02,8.980e+00,4.494e+00,,,,157.367923088651,76.1887249238906,200.43891462125308,135.90566507272993,177.22890267766707
ch60,38400,1049.9579038135796,-0.5930813649534904,1.175773740779844,-5974.1471049389265,9049.064304626176,0.19333333333333333,50.0,1.102e+06,2.903e+02,1.113e+01,6.218e+00,,,,140.6130022421356,87.962905780247,201.75610508079637,117.08403649077452,162.9410081517855
ch61,38400,1057.512741064223,-0.8617332653564661,1.4835714283668942,-6152.618044103264,9830.333972381562,0.19,49.99,1.118e+06,3.134e+02,1.214e+01,5.824e+00,,,,156.03717460688938,92.80151924232868,202.42774655246572,134.5858050674368,174.97034527953673
ch62,38400,936.761833511109,-2.2937124647157985,1.6994562159343978,-5736.312496111909,9067.968670714743,0.19,49.986666666666665,8.775e+05,2.545e+02,1.030e+01,4.694e+00,,,,169.6110020461738,101.51616132138179,201.43869235450416,150.4459433942339,185.02417648833537
ch63,38400,808.9919291705119,-3.7621860250487815,1.487373410786753,-5535.162111657731,7655.424776526375,0.19666666666666666,49.986666666666665,6.545e+05,1.847e+02,9.115e+00,4.308e+00,,,,180.7749665483216,112.05634333844641,198.24665962866635,164.092140694175,192.56595039515716
ch64,38400,713.2185739516341,-0.8643212899987802,-0.012437617543052112,-3770.6417659574827,3168.079450466267,15.743333333333334,50.01,5.087e+05,7.966e+01,1.122e+01,6.429e+00,,,,129.4647842313787,104.00851642239424,202.78351212049566,105.23509753280656,152.57042402764793
ch65,38400,515.8694738699085,-2.253531777814827,0.4851945507608742,-2989.7954133895887,3862.1511354128697,0.48333333333333334,50.0,2.661e+05,5.538e+01,1.317e+01,6.213e+00,,,,161.1877414484708,112.74602936063248,203.66965153927288,141.39524315253084,177.1875754269708
ch66,38400,767.0912671175503,3.608434698875032,0.7060623917719827,-4003.0069699892656,6000.265141754651,0.21,50.00333333333333,5.884e+05,1.428e+02,4.069e+00,2.971e+00,,,,77.84841420149357,196.6732624424966,123.31843318102534,104.0051824136302,50.89262261149562
ch67,38400,1258.2249884311043,3.4861201690560546,1.1170906788574235,-6933.3761922681115,10989.858949236319,0.19333333333333333,50.00333333333333,1.583e+06,4.050e+02,4.850e+00,3.680e+00,,,,64.03461081713392,190.13316629977757,137.35370368742085,89.04912130651823,46.41517222890792
ch68,38400,1628.685145974611,4.289667587734244,0.9066605177727003,-8629.634321000409,13431.96317834757,0.2,50.00333333333333,2.653e+06,6.253e+02,5.601e+00,4.162e+00,,,,53.19958883869004,182.37133236051542,151.4960381856444,74.4677283915036,50.07905406853029
ch69,38400,1871.4566497027881,5.508389787587372,0.5281385023646116,-9004.199646315446,13394.294883488785,0.23333333333333334,50.00666666666667,3.502e+06,7.071e+02,5.807e+00,4.249e+00,,,,47.08964638589026,172.4884205942503,163.9501249927125,60.754730717014446,59.36306796148752
ch70,38400,1508.0710657854672,3.070640099814461,2.047728204216806,-8633.167084770103,15391.937694999078,0.17666666666666667,49.986666666666665,2.274e+06,6.958e+02,3.954e+00,2.956e+00,,,,67.78115028915157,194.75594308226852,143.3714727102086,89.93750633877114,50.77122492125885
ch71,38400,444.3719744052099,1.9791340464923526,0.6462067114241281,-2349.973832415376,3451.8433745670263,0.2633333333333333,50.0,1.975e+05,4.717e+01,3.380e+00,2.352e+00,,,,114.16027786244459,206.23680298151243,117.3573935700661,132.5694651973259,87.26681181860677
ch72,38400,873.1614357242655,2.091225859637217,1.9791241186370174,-4983.112999675133,8933.137600173839,0.18,49.96666666666667,7.624e+05,2.345e+02,2.523e+00,1.918e+00,,,,100.81640830808897,205.41389750777026,126.2953749379558,120.34723730188327,74.95485006255369
ch73,38400,1369.379431350308,1.8332952223628376,2.330387843969031,-7981.72090036262,14476.5425030786,0.17666666666666667,0.6133333333333333,1.875e+06,5.996e+02,2.681e+00,2.052e+00,,,,87.22898830725741,202.38356837647916,137.20595164232756,106.82094853542608,65.05090767741504
ch74,38400,1545.521908311331,2.298302443956966,2.2842795544834185,-9170.568641493797,16117.188102669093,0.17333333333333334,8.32,2.389e+06,7.571e+02,3.489e+00,2.475e+00,,,,64.61125248054756,189.92506165915697,160.7961714289941,78.605817443,60.857092722796644
