,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,272.7095190643089,-1.2449934119643487,-0.1784097320656574,-1552.9627229602838,1315.9039989463545,1.1766666666666667,50.00666666666667,7.437e+04,1.727e+01,1.719e+00,1.310e+00,,,,55.32302753383267,161.7322157705888,177.0960620089161,60.5958359046765,71.49449200950389
ch1,38400,254.07448268928195,1.3769862624950187,-0.17678042888829268,-1449.0294088814364,1304.4078118449065,0.9866666666666667,50.00666666666667,6.455e+04,1.546e+01,1.331e+00,9.759e-01,,,,60.79245629591825,147.45592820112577,186.6595061449912,53.13489102624144,86.40697781688533
ch2,38400,303.0911097322686,3.49207831775181,-0.009047217797455955,-1450.4276877459824,1426.9769242871307,2.79,50.013333333333335,9.186e+04,1.782e+01,1.379e+00,9.838e-01,,,,71.32118391665271,132.79495943744166,193.50345135681528,53.57265825141317,101.35499913500206
ch3,38400,386.40247639344886,-5.965179029419777,-0.11014807308715995,-1643.2414692512702,1682.895585520267,1.9133333333333333,50.013333333333335,1.493e+05,2.871e+01,1.829e+00,1.479e+00,,,,73.07531943894294,178.33698244536174,174.68973109272252,83.30914799625789,76.41002262316343
ch4,38400,312.32887725178557,-1.2985488245423509,-0.0268808006988041,-1364.2006774883353,1233.2798024400352,5.233333333333333,50.013333333333335,9.755e+04,1.744e+01,1.310e+00,9.791e-01,,,,74.62067568675543,154.50524346649595,191.50671550191993,67.79620872476868,95.81308077152575
ch5,38400,532.6631353965231,-5.298820101927398,-0.007548737246007183,-2213.6000932040083,2144.753528390576,49.99,50.013333333333335,2.837e+05,3.557e+01,1.794e+00,1.407e+00,,,,88.49414361149698,170.55906066778655,190.53234825573142,87.723473903528,100.48342310807321
ch6,38400,454.2198713393995,0.5070372477673474,0.049800089481067296,-1882.1376059678423,1930.5013654092195,49.99,50.013333333333335,2.063e+05,2.057e+01,1.866e+00,1.383e+00,,,,102.25999410206514,145.2600546774519,202.56131670733856,88.02640660863939,124.0623927190188
ch7,38400,457.76288653697986,2.7944969998264524,0.046291128239907456,-1836.113728147302,2012.4949123350468,49.99,50.016666666666666,2.095e+05,2.110e+01,2.337e+00,1.563e+00,,,,112.64702011869831,134.2427263011041,205.5283641724045,94.80768943898028,135.84539013995743
ch8,38400,482.7074629338354,4.022187820030274,0.04778177590450156,-1931.7960088860557,1934.748761021335,49.986666666666665,50.02333333333333,2.330e+05,2.541e+01,2.864e+00,1.721e+00,,,,126.9965009112702,126.12138785895104,209.14853716630856,107.22929498403747,150.13224702368342
ch9,38400,638.2719865764161,-6.768781190228432,-0.006618337287105998,-2703.43945464391,2673.7393511414216,49.99333333333333,50.016666666666666,4.074e+05,4.403e+01,2.072e+00,1.644e+00,,,,116.54673406887487,178.94275468261546,190.4385519677351,115.87953755691503,121.9358203552798
ch10,38400,648.5211598831488,-6.124946950699881,0.0027549968811759096,-2728.3304791646883,2608.588921833011,49.99333333333333,50.013333333333335,4.206e+05,4.557e+01,2.203e+00,1.760e+00,,,,103.71332499970124,172.43953678978897,192.87479639467358,101.4263387444778,113.62638093582427
ch11,38400,479.02691511678483,-2.5106163868047506,0.03396633135941254,-2031.4150576389272,1910.8580491256266,49.99333333333333,50.013333333333335,2.295e+05,2.270e+01,1.717e+00,1.341e+00,,,,112.11533954479523,161.00717722912262,202.7142013633628,102.89543111920636,127.9287592334031
ch12,38400,381.98208954476394,2.0497032954099828,0.03302093996828206,-1592.820807755155,1777.4482550965895,45.986666666666665,50.016666666666666,1.459e+05,1.676e+01,3.361e+00,2.167e+00,,,,132.45719352420187,135.647206274838,204.6502694933668,116.18544280523373,151.23192357038297
ch13,38400,526.6541469198144,-4.124615631786859,0.018857025274356936,-2146.979528425728,2013.907776272572,49.99333333333333,50.016666666666666,2.774e+05,2.748e+01,1.946e+00,1.523e+00,,,,121.55606369328858,169.27225248797677,197.8943986531754,115.72583657297305,131.8952643764548
ch14,38400,397.0289703094968,-1.9056591874445405,0.035726117916921755,-1465.7058646977816,1476.7507319677172,49.99,50.013333333333335,1.576e+05,1.591e+01,2.038e+00,1.521e+00,,,,129.09256263033961,157.98376064444855,202.637242719168,118.70156806081181,142.9186816501843
ch15,38400,464.9808030182977,-4.6340695203911055,-8.157520529404814e-05,-1900.102610474574,1873.4331858669784,49.99,50.016666666666666,2.162e+05,2.301e+01,1.707e+00,1.265e+00,,,,132.70321468054593,178.9808744169772,191.67884046321396,130.40041654675827,137.06503846412218
ch16,38400,547.5539431966636,4.210011960399095,0.04967336578629935,-2255.9905654694994,2249.616840393473,49.986666666666665,50.026666666666664,2.998e+05,3.284e+01,3.574e+00,1.869e+00,,,,156.4145601992659,119.74434043498671,209.04122265376907,137.32583914400016,175.5531306615225
ch17,38400,516.9903561736552,3.4725914424659186,0.04343773867574061,-2119.9717668379667,2063.296680908699,49.983333333333334,50.02333333333333,2.673e+05,3.147e+01,3.373e+00,1.854e+00,,,,169.698661149807,122.00548129219673,206.9088809219113,151.99980058447318,186.11288666502043
ch18,38400,404.3593109178607,2.0882639517822303,0.042318339959932755,-1691.9939383309043,1910.4532589195803,29.536666666666665,50.02,1.635e+05,2.275e+01,2.825e+00,1.733e+00,,,,183.1867404513043,129.8496967100257,205.80754348395365,167.25621218399837,196.65357856332122
ch19,38400,249.83703191808922,0.3874173479258827,-0.02286423411634037,-1120.1637680741853,1362.4553174230077,3.1966666666666668,44.943333333333335,6.242e+04,1.477e+01,2.272e+00,1.377e+00,,,,204.3632132333744,153.76602425259392,197.59130732328816,193.4850162599922,210.5116517518074
ch20,38400,442.2077901937843,2.6951826272306594,0.03835100978365977,-1897.3579232601805,1773.9222962027309,48.026666666666664,50.02,1.955e+05,2.299e+01,4.054e+00,2.356e+00,,,,148.24554243840345,130.49743225588372,204.88378604299538,131.49186252394978,165.57982132872164
ch21,38400,203.11107084736807,-0.6961789670289352,-0.0066203115902952305,-876.3109144957211,1030.2211736564657,5.633333333333334,49.99666666666667,4.125e+04,8.650e+00,1.818e+00,1.087e+00,,,,196.7701047210082,157.45109933692223,203.8866786519374,185.45705605153833,204.23851537735086
ch22,38400,245.54785208955573,-0.6287725172277345,-0.008736558540603744,-1071.1948160627578,1007.6804117825797,15.29,50.013333333333335,6.029e+04,9.020e+00,1.653e+00,9.175e-01,,,,205.0148600817344,169.68909558060457,197.08963785957957,196.68338919043273,208.320275715111
ch23,38400,370.3159026857571,0.03936060600981383,-0.004248750774314147,-1437.5925564271672,1343.0098564928535,49.99,50.013333333333335,1.371e+05,1.433e+01,2.201e+00,1.259e+00,,,,205.2436271548391,177.05139136250423,184.77282510578905,200.00362601888125,204.52875893733724
ch24,38400,286.8891746247414,-0.23203350160830885,0.041317735431246894,-1149.8299937883735,1173.9810437330289,19.52,50.013333333333335,8.231e+04,1.138e+01,2.425e+00,1.531e+00,,,,157.25349671480865,147.0204932590083,206.52114481386442,143.52688873135622,170.91229440895557
ch25,38400,241.54780167246685,-1.179881606921067,0.025144747699092716,-1050.3864759323483,1061.699401452688,8.636666666666667,50.00666666666667,5.835e+04,1.019e+01,2.150e+00,1.299e+00,,,,173.21468493008985,151.4201823420323,207.00925037615193,160.33707428196155,184.47492167418704
ch26,38400,257.98358083541643,-2.4138159001287685,-0.0133830097230583,-1069.0262151852128,981.6810796821134,9.92,50.013333333333335,6.656e+04,1.112e+01,2.347e+00,1.370e+00,,,,184.4555760618842,160.24240839645077,201.22549731139082,174.14804101900765,191.65978055564162
ch27,38400,326.7243859680904,-1.7355846335022163,0.031190448884707546,-1227.9190299353158,1555.7571809915555,41.403333333333336,50.013333333333335,1.067e+05,1.261e+01,2.503e+00,1.636e+00,,,,150.27570940840488,160.30788935339137,199.62811384132957,140.77625789533118,160.0065016925372
ch28,38400,252.9102255817537,-2.7310527286900097,-0.011631126601941124,-977.422235754924,925.5875234757918,20.403333333333332,50.013333333333335,6.396e+04,8.917e+00,1.685e+00,9.172e-01,,,,182.993462366712,174.5593854125651,198.85781341018367,175.7867151217415,186.9742356884368
ch29,38400,231.1277396108435,-2.106818995683221,-0.004426542728784439,-849.5271815708335,940.786342963566,26.13,50.013333333333335,5.342e+04,6.964e+00,1.423e+00,7.493e-01,,,,188.08516260961042,184.5225150347977,190.52563465487188,184.02827672801524,187.73923197075973
ch30,38400,338.0995366977162,-2.9791863441874926,0.0046405070421932796,-1281.8949438682364,1455.6836265031868,49.98,50.013333333333335,1.143e+05,1.335e+01,2.089e+00,1.335e+00,,,,147.76129547196246,173.24354494627187,192.29675441096674,142.87337370670446,152.580963470059
ch31,38400,265.64849156372594,-2.9154430315010207,-0.009315186475691139,-1105.148951218016,1106.4650775199157,18.47,50.013333333333335,7.057e+04,9.971e+00,2.020e+00,1.083e+00,,,,164.4586625159505,174.68142025493069,194.83488192988,158.6541732313462,168.50128945191213
ch32,38400,587.719298024512,6.535364500141465,0.09936682085596844,-2902.6786820785806,2942.894092841774,34.71,50.02,3.454e+05,5.205e+01,2.836e+00,1.907e+00,,,,99.51732881460056,70.21313112045688,188.60643083024718,73.23961760408295,131.5684594032549
ch33,38400,541.387700074016,4.3276957990195335,0.07190984462480088,-2498.9797169868466,2317.6272092520894,45.083333333333336,50.02,2.931e+05,4.216e+01,2.485e+00,1.736e+00,,,,110.41771981694689,69.25765622099554,188.16418229295326,87.70572577925363,140.06964655930622
