,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1348.3245085533629,-4.8249330123736005,-0.04074470857289245,-6088.237814218228,6296.531781415969,0.22333333333333333,50.02,1.818e+06,4.554e+02,4.888e+00,4.152e+00,,,,47.16849265920747,146.81832757714716,182.3218090377352,36.17031298547595,73.62753008465101
ch1,38400,1416.9619184512349,-6.490366486055753,-0.053459492674562285,-6336.56653328552,6452.488545061316,0.22,50.026666666666664,2.008e+06,4.901e+02,4.346e+00,3.784e+00,,,,63.043850159678996,133.5712186691359,192.1624928353647,41.355015262123665,92.27997397510151
ch2,38400,1401.3926715957914,-6.912545490555321,-0.08442177146978722,-6391.584031498626,6221.624526494755,0.23,50.03,1.964e+06,4.694e+02,4.940e+00,3.730e+00,,,,80.1040893562436,119.6906153541838,199.05887700242866,54.563981956775905,109.66518934667775
ch3,38400,860.2957758880202,-0.558267289428981,0.01054244695819946,-3839.1431919445145,4434.908996836928,0.23666666666666666,50.013333333333335,7.401e+05,1.871e+02,5.132e+00,2.999e+00,,,,51.606569569643256,165.18979953451048,176.66401631054111,55.82188702858163,65.67133542750196
ch4,38400,1185.852460387952,-5.595846663785217,-0.043703598931387394,-5263.022880805904,5293.41623034301,0.21666666666666667,50.03,1.406e+06,3.360e+02,3.686e+00,3.015e+00,,,,72.22557236974998,140.2093117013826,195.62797078962765,54.90792831336258,97.7988497144607
ch5,38400,792.8451861828439,-1.8099499573133706,1.9412141801020286,-4400.9238311010295,8600.095510440804,0.24666666666666667,50.01,6.286e+05,1.719e+02,3.315e+00,1.885e+00,,,,74.09566067953979,158.90283695656615,190.75703710723258,67.92987550639577,91.44025358699928
ch6,38400,861.7786542182989,-4.580626936410795,0.18852573702135367,-3896.765011350625,5331.314174173062,0.22666666666666666,50.03666666666667,7.427e+05,1.733e+02,3.718e+00,2.434e+00,,,,99.3395748487642,135.89764689279045,204.5633720176283,81.83461343089883,121.95780017374773
ch7,38400,731.1335161023776,-3.6711079751480074,-0.05499102272664653,-3598.232638777969,3118.393378354708,0.24666666666666667,50.03666666666667,5.346e+05,1.218e+02,4.542e+00,2.797e+00,,,,114.772915842442,126.27324111645589,208.80093156331856,95.59761125173175,137.26030228631345
ch8,38400,623.6783549049173,-2.4094896888691837,-0.03119264001239664,-3109.2031813925087,2918.936629701076,0.26666666666666666,50.02333333333333,3.890e+05,9.187e+01,5.902e+00,3.393e+00,,,,129.85920115475272,118.4025574802713,210.00506777040303,110.75871061418506,151.03211403405112
ch9,38400,705.9247435962905,2.51178999768697,6.7457541743509735,-6514.519480873493,11436.909652710938,0.2966666666666667,13.166666666666666,4.983e+05,1.560e+02,4.294e+00,1.785e+00,,,,83.99041889416,173.3741008189089,182.72361750191791,86.59417406616507,91.15733674976194
ch10,38400,780.9714166158053,-0.22589302854675472,6.98976693116881,-7109.660753612826,13270.998093311739,0.2833333333333333,11.363333333333333,6.099e+05,1.924e+02,3.906e+00,1.775e+00,,,,90.81195018899619,161.9255863250282,193.45751454252132,85.32242731294076,104.70550503361838
ch11,38400,741.8981677361713,-2.176391094554377,5.093799348953638,-5921.9034367030445,11732.027840038165,0.29,50.0,5.504e+05,1.592e+02,3.940e+00,2.025e+00,,,,103.45435980138971,150.19536188297835,201.67524932704225,91.89879474802689,120.95374478048839
ch12,38400,515.5615925212204,-2.3560585856593197,1.3240508678600127,-2793.238877179411,5548.2211991941,0.4266666666666667,50.02,2.658e+05,6.328e+01,5.417e+00,3.026e+00,,,,134.5616235136257,132.3886846582683,208.39418862635273,119.25830136320224,152.2071908234052
ch13,38400,831.4654021058981,0.3338635890008057,5.525349723608124,-7343.836391653607,13465.838160700741,0.29,45.25333333333333,6.913e+05,2.098e+02,4.849e+00,2.349e+00,,,,111.66547949112162,161.14676709999364,197.95450049100407,104.98666262753679,123.88487868288712
ch14,38400,734.4301053711611,-0.865623762326857,4.487580102443539,-6064.739320166627,11406.38059965595,0.31666666666666665,50.0,5.394e+05,1.537e+02,5.282e+00,2.794e+00,,,,123.93922656153126,151.74738818818477,202.76399771209344,113.8328418793702,137.9541670238869
ch15,38400,820.5227027094462,2.473574910792575,1.83902058639199,-5459.691089615833,9393.685393911332,0.26666666666666666,50.00333333333333,6.733e+05,1.848e+02,5.208e+00,2.692e+00,,,,119.85770748115061,173.33659845801333,190.87202826481177,118.56892339583005,125.79381218363811
ch16,38400,530.4149652111362,-2.7489067847893596,-0.030287637316428074,-2481.0083854416303,3093.863889750994,0.27,50.00333333333333,2.813e+05,7.054e+01,6.299e+00,3.595e+00,,,,161.65136467321668,116.88450910460463,209.22802046388668,145.68986992251362,177.93820331747054
ch17,38400,379.58140489846807,-2.5210853260317307,0.04643740461919662,-1795.6708049707947,2518.0591288930414,0.52,50.0,1.441e+05,3.390e+01,5.394e+00,3.073e+00,,,,177.6776238638586,124.9492093496754,209.95325575815704,163.74224693870238,191.26489047859204
ch18,38400,303.4026541455298,-1.989981585334231,0.027863772200226098,-1553.4505373535035,1928.4865124339874,3.0733333333333333,48.416666666666664,9.205e+04,1.922e+01,4.999e+00,2.802e+00,,,,190.61882815881302,135.25633586790048,207.91894720257238,179.08097575991155,201.22312921205943
ch19,38400,576.0528205157292,-0.4919260967062871,-0.03439541627889953,-3094.3788101986656,2623.0068196149014,0.25333333333333335,50.00666666666667,3.318e+05,8.673e+01,5.483e+00,3.042e+00,,,,208.02565082838544,158.83523932748164,196.6235454945735,202.07191387016547,212.030169159536
ch20,38400,725.3841247186353,0.7611651719176219,-0.04165857856057523,-3712.10424347196,3113.912671487572,0.22,50.01,5.262e+05,1.388e+02,6.858e+00,3.983e+00,,,,211.84393744127266,170.37971869899258,187.56136962212838,208.95472480286608,212.3610832130107
