,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,296.00657781208486,2.454346222628494,0.022998812919973476,-1028.834048854221,1144.2879396593264,49.876666666666665,50.016666666666666,8.762e+04,9.541e+00,1.564e+00,1.289e+00,,,,63.58708572379578,176.4239597273831,194.14525942630758,66.99420124330867,81.12462868414853
ch1,38400,192.30693862393403,2.257784000623615,0.07151006117187265,-789.5794790126091,846.171311817411,4.6,50.013333333333335,3.698e+04,7.066e+00,1.075e+00,8.958e-01,,,,70.33141669637014,163.55594797774359,203.72595532872023,61.97882661365196,94.38079741345773
ch2,38400,267.1382506976519,1.1898866639888082,0.022175091141022445,-1082.8761000978802,1045.9169540650662,6.236666666666666,50.013333333333335,7.136e+04,1.250e+01,1.109e+00,8.732e-01,,,,80.35610240591197,150.60938961859733,210.44595450280457,63.117177912258164,107.33492484835345
ch3,38400,400.7581497116209,-0.29498262088457144,0.011003594614034587,-1873.0589826740165,1966.0909066257968,0.18,40.38666666666666,1.606e+05,4.645e+01,1.715e+00,1.376e+00,,,,77.1965779284322,196.01183894703885,192.956316529617,87.86313745877806,83.2792949237133
ch4,38400,299.9657904007054,0.731856473353862,0.004297568944996319,-1315.889200592308,1347.5796300164352,0.24666666666666667,50.013333333333335,8.998e+04,1.989e+01,9.229e-01,7.523e-01,,,,82.15835533453239,174.31494489318524,209.7253781853945,75.97180109531226,101.85885168279727
ch5,38400,541.108677625348,-1.4116862701548518,0.04272994730347937,-2351.891824982858,2357.2113888485464,0.18333333333333332,50.013333333333335,2.928e+05,7.028e+01,1.359e+00,1.089e+00,,,,93.25890769143658,192.89095184874063,209.83207677642827,94.13908465625784,104.63086970434048
ch6,38400,603.7856137557724,-0.9750653690468497,0.01671500033302641,-2189.0698179243054,1947.942255860083,49.99666666666667,50.016666666666666,3.646e+05,2.553e+01,1.328e+00,1.025e+00,,,,107.36758156567214,171.48459474532854,221.66065421143185,95.37524003022533,125.81499488938208
ch7,38400,670.4351471246182,-1.5616354314006076,-0.006303384196076668,-2368.5008122277827,2084.1538888409987,49.99666666666667,50.016666666666666,4.495e+05,2.159e+01,1.733e+00,1.355e+00,,,,116.92472984291527,162.65731806193858,224.38451312345404,101.46151394355958,136.01523911889862
ch8,38400,692.1427539258373,-2.11443703258903,-0.019177631491609438,-2554.203257763378,2147.857708692636,49.99666666666667,50.016666666666666,4.791e+05,3.100e+01,2.105e+00,1.695e+00,,,,130.11964830272342,156.96272539018923,227.68265446420585,112.78350090406187,148.57336322848664
ch9,38400,633.3016360725221,-2.7844082767667455,0.04730873936140294,-2724.1989767781515,2706.2107554237177,0.18,50.013333333333335,4.011e+05,9.929e+01,1.471e+00,1.181e+00,,,,117.56658790656293,206.2547504794093,210.9641320516006,120.32026058792063,121.07668260149676
ch10,38400,667.1293055171069,-2.2318232422102504,0.04524233920457514,-2793.4886820283828,2833.8585604663563,0.19333333333333333,50.013333333333335,4.451e+05,9.801e+01,1.623e+00,1.296e+00,,,,106.69481590886653,197.97154703513837,212.91888370984205,107.09193162642396,115.05292373001865
ch11,38400,531.2120861732965,-0.7908947564628719,0.023284221118244484,-2069.442886685566,2091.6619266995235,49.96,50.016666666666666,2.822e+05,4.241e+01,1.103e+00,8.830e-01,,,,115.71234387972538,188.64163302227436,222.62863977747557,109.26679842173296,128.60369994801445
ch12,38400,510.5182004582842,0.09954513023486167,-0.004610039824642752,-2044.2532244973977,1723.1262355935269,49.99666666666667,50.016666666666666,2.606e+05,1.376e+01,2.165e+00,1.825e+00,,,,134.15993972440774,168.0084626949875,223.89686022015195,120.91429285533772,148.29794335895082
ch13,38400,518.8084801913401,-0.8863810924568899,-0.0003519707807880882,-2191.4460908777764,2256.379273284094,0.19666666666666666,50.013333333333335,2.692e+05,5.946e+01,1.183e+00,9.533e-01,,,,123.17603646228216,198.32298587087095,218.3401879367711,120.74681769476103,130.6381267692392
ch14,38400,394.26233373524946,0.6324114939622314,-0.01748063212857786,-1624.0572425909445,1658.9025696298122,1.1566666666666667,50.013333333333335,1.554e+05,2.813e+01,1.146e+00,9.476e-01,,,,130.65406024415088,188.94518191275213,222.81905587464712,123.6798697683639,140.67793395361406
ch15,38400,430.8336525396808,-1.6811468056248657,-0.013699276381461598,-1934.248239518149,1869.3546062632665,0.17666666666666667,50.01,1.856e+05,5.156e+01,9.427e-01,7.538e-01,,,,132.23603420530432,208.83130349470505,212.4421940841539,133.94389247989926,133.70997389707188
ch16,38400,696.557276567899,-2.9028549449423267,-0.026439487505478806,-2595.303812791536,2234.3436486705773,49.99666666666667,50.016666666666666,4.852e+05,4.302e+01,2.374e+00,1.903e+00,,,,156.48315808999473,154.49649269926508,226.76666108439966,140.13024017289774,170.19846163895807
ch17,38400,603.2050148351309,-2.803789931020164,-0.028257703254183142,-2522.671497540105,2068.046011900428,49.97666666666667,50.016666666666666,3.639e+05,3.987e+01,2.398e+00,1.920e+00,,,,168.32940726360047,157.33028263091134,224.08615467433012,153.56889308931125,179.1015980517096
ch18,38400,433.0322154559817,-1.8545574837677163,-0.034396990275085595,-2123.186774895814,1585.3128666701023,28.413333333333334,50.016666666666666,1.875e+05,2.751e+01,2.215e+00,1.783e+00,,,,180.56304256124798,164.91749140154545,222.4583661776225,167.83246696016909,188.23833605276397
ch19,38400,269.75047315724174,-0.7977070359956642,-0.07209562630409855,-1168.705131479872,1036.2756589319602,6.57,50.013333333333335,7.277e+04,1.287e+01,1.352e+00,1.096e+00,,,,199.29336389520535,186.93585125274822,213.3054139528075,192.29897684829598,199.60005146917774
ch20,38400,561.4843061001541,-0.8432333726085683,-0.021790020153623847,-2172.715326029205,1752.8983516295757,49.99666666666667,50.016666666666666,3.153e+05,1.945e+01,2.334e+00,1.890e+00,,,,148.4290687318395,164.89396608883138,223.61680665157533,134.81329550363438,160.6197601437216
ch21,38400,173.03138945714662,-0.17574758943477395,-0.2454872528629586,-1168.4089921565014,665.3230048119597,12.886666666666667,50.013333333333335,2.994e+04,4.629e+00,1.006e+00,7.771e-01,,,,192.71687257985658,192.01840570859957,221.04930185708218,185.4094829972593,194.44713009864614
ch22,38400,217.8280728300664,-0.9257514648923242,-0.036353242600857046,-1035.726235693158,791.7646906375589,36.166666666666664,50.016666666666666,4.745e+04,6.399e+00,6.707e-01,5.572e-01,,,,199.70842334176868,203.06750559204312,213.7976523963357,195.72264944315955,197.34854151753967
ch23,38400,386.20965589939186,-2.5693051960546933,-0.010008934516628093,-1513.3855445861998,1281.5326741661315,49.98,50.016666666666666,1.492e+05,1.516e+01,1.068e+00,9.136e-01,,,,198.8432113179576,208.99966239824394,201.1914905094879,198.22384149796406,192.6524316151456
ch24,38400,297.8706794278839,0.2520023631000015,-0.005638775647064874,-1491.0039454431856,1103.466962340626,49.98,50.016666666666666,8.873e+04,7.894e+00,1.166e+00,9.056e-01,,,,156.6418485005082,181.66512699966077,225.82097288065418,146.54274619049974,165.23148006655578
ch25,38400,208.33518759444416,0.08544663074183821,-0.1065532699556249,-1544.2978608983879,872.6674974708145,15.953333333333333,50.016666666666666,4.340e+04,6.549e+00,1.055e+00,7.854e-01,,,,171.265580676529,186.70118775748423,225.7872086719384,162.22198886401992,177.14563712625912
ch26,38400,204.354867403506,0.4295551794857249,-0.25103176981478953,-1548.7004108002156,1031.1344255675283,0.36,43.473333333333336,4.176e+04,1.053e+01,1.059e+00,7.913e-01,,,,180.97227687832947,195.14776653694142,219.60013200532404,174.84268742278525,182.70964240000933
ch27,38400,290.91957899420066,0.8953219938816619,-0.054306637895110685,-1492.0709884072714,1230.939535994133,0.2866666666666667,50.013333333333335,8.463e+04,1.831e+01,1.080e+00,8.566e-01,,,,149.32636751584806,193.81106408126817,219.74078397897588,143.83077691142768,154.546628487015
ch28,38400,207.35247002464203,-0.09161211966635373,-0.1807183109570087,-1168.5144573362893,927.9414989671328,0.18333333333333332,39.06666666666667,4.300e+04,1.231e+01,5.560e-01,4.375e-01,,,,179.2597964549276,208.8386922603731,217.97160065563793,176.58883568097056,178.12893863116392
ch29,38400,175.31267242337478,-0.9735328293036766,-0.17829397775881073,-802.4536881418505,664.6711619227593,0.24666666666666667,50.013333333333335,3.073e+04,7.421e+00,4.013e-01,3.446e-01,,,,183.1457502704681,217.68852338449847,209.39429255772336,183.92765793441112,177.8438522130126
ch30,38400,297.3328744991347,-0.24983116595684843,-0.09781526015460391,-1321.1894654345497,1317.2057313820405,0.18,49.25333333333333,8.841e+04,2.541e+01,8.553e-01,6.801e-01,,,,146.050624403184,205.44130605595888,212.85669698871524,145.48832678281173,146.94238936777305
ch31,38400,230.02960804971272,-0.23680407620656677,-0.12125478672490686,-1114.2556460731203,1055.5165772220146,0.18,38.02,5.291e+04,1.529e+01,6.366e-01,5.024e-01,,,,161.67835987183742,208.13906016339882,214.92443628343204,160.38424044443025,161.19392678731532
ch32,38400,689.8887706359824,-4.344200010136924,-0.03778193654326797,-2757.5611288175505,2408.9140726116493,46.56333333333333,50.016666666666666,4.759e+05,7.223e+01,2.772e+00,1.894e+00,,,,104.2630032959054,77.06839367239142,200.43520228193964,75.14003659492792,133.1911943069321
ch33,38400,662.4733438322075,-5.150293507800294,-0.09769214357048019,-3056.2420194669808,2189.056664026506,49.973333333333336,50.016666666666666,4.389e+05,5.760e+01,2.598e+00,1.759e+00,,,,114.10829972460306,62.61037824633388,197.42102776710527,87.27759256477135,141.52702793757896
ch34,38400,862.3648812072679,-7.6809427602810985,-0.048363595191326963,-3108.600650703105,2797.6369193382725,49.98,50.016666666666666,7.437e+05,8.220e+01,3.482e+00,2.319e+00,,,,125.94171483067142,49.08216196916371,198.22602860965935,99.33650223446887,151.25591563493893
ch35,38400,1006.6315599535275,-9.567947742846918,-0.031830904036431566,-3443.1867153683206,3170.9771651077717,49.99333333333333,50.016666666666666,1.013e+06,1.010e+02,4.332e+00,2.937e+00,,,,140.26451174396382,38.42203963396256,196.78806875611122,115.3408304286302,162.3787937225556
ch36,38400,436.79816244160486,-1.1463041881348168,-0.09132620503343916,-1982.1499174778105,1631.3483007856105,0.23666666666666666,50.013333333333335,1.908e+05,4.654e+01,1.907e+00,1.417e+00,,,,88.87820994007996,92.48820956690832,196.88009861105107,60.584428105903946,119.85683538244936
ch37,38400,888.172561253676,-6.745270716881209,-0.022632272388840188,-3226.9378155690024,2935.926578073116,49.98,50.016666666666666,7.889e+05,8.637e+01,3.256e+00,2.142e+00,,,,119.20797476900124,65.4969766565027,202.86892796047647,90.95294680407054,145.83343983626952
ch38,38400,430.08937586477015,-0.530012566251976,0.025148610904287567,-1870.2766287326913,1641.54575667139,0.19,49.986666666666665,1.850e+05,5.257e+01,1.676e+00,1.285e+00,,,,83.6599289327099,110.6562728556648,202.78471263970312,55.26176448548081,115.09737406938032
ch39,38400,664.8407034842504,-3.8294223171839743,-0.007146090279337971,-2659.0864625705008,2287.0479228277445,49.95666666666666,50.016666666666666,4.420e+05,6.652e+01,2.226e+00,1.570e+00,,,,99.78806825970902,97.30733820603565,206.47938559871844,70.5841010140888,129.13041356710826
ch40,38400,903.7311297540176,-7.6204926120491425,-0.012751941259902021,-3196.615788930317,2971.680391384451,49.98,50.016666666666666,8.167e+05,9.433e+01,3.554e+00,2.545e+00,,,,127.39374559762813,80.02879899003958,206.0449236338955,100.92430097056929,150.96236040032642
ch41,38400,431.73512807276245,-0.43152921118942517,0.003892883190886586,-1856.483640984694,1647.1598217246676,0.39666666666666667,50.013333333333335,1.864e+05,3.747e+01,1.593e+00,1.203e+00,,,,86.3989456970594,127.64783997853547,210.08307643381738,61.06159556785454,116.30559646540163
ch42,38400,893.6675977188618,-5.767141687514975,-0.007816856871401342,-3253.2183356392916,3026.6854096697957,49.98,50.016666666666666,7.986e+05,9.346e+01,2.844e+00,2.035e+00,,,,114.79788557385287,107.936450003479,214.64367337402032,88.05655966768367,140.80135247502852
ch43,38400,582.7294532322057,-1.394634226262767,-0.014631868184567565,-2020.791808904754,1834.532913749457,49.99666666666667,50.016666666666666,3.396e+05,2.945e+01,1.553e+00,1.125e+00,,,,94.93468288479116,142.26919053751047,217.27989610475757,73.37338292796802,121.77511729558928
ch44,38400,829.5005854683794,-3.6415903801880845,-0.014924907039546964,-2725.0369296613153,2540.9000976285083,49.99666666666667,50.016666666666666,6.881e+05,5.823e+01,2.262e+00,1.613e+00,,,,107.08794187201924,131.89474724892943,219.27693980228986,83.2900489293165,132.97059217936126
ch45,38400,967.2168221602498,-6.179980963588547,-0.009832620696979906,-3262.298845703188,3338.436157708012,49.98,50.016666666666666,9.355e+05,1.066e+02,3.312e+00,2.524e+00,,,,134.23269463606763,120.9619808766603,220.19597639487586,111.21455025012717,155.32611529447382
