,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1818.2657679708623,4.292909156691608,-0.0011940814226586985,-6350.598652468525,7088.225302678966,1.2333333333333334,50.04333333333334,3.306e+06,5.594e+02,5.965e+00,4.418e+00,,,,68.07925564601229,152.34268100204557,192.77352194856041,56.03191602995965,90.44444707986787
ch1,38400,1887.3698298708193,7.076003089492596,-0.0010179905032143706,-6616.586857176432,7256.276140630702,1.3066666666666666,50.04333333333334,3.562e+06,6.008e+02,5.648e+00,4.079e+00,,,,80.42056347756473,139.2401686032075,201.71578370151042,59.860420154815024,105.6257980002366
ch2,38400,1837.8246880056313,9.323875857198367,-0.0012356173067813066,-6575.136242872699,6928.452560346957,2.7133333333333334,50.04333333333334,3.378e+06,5.684e+02,5.893e+00,4.036e+00,,,,92.97110110957529,125.17877158415703,207.59150887456508,67.45136795797696,119.3630070859139
ch3,38400,1166.011628224445,0.4610408074766758,0.005879975365295202,-4304.2884605145455,4546.414144569297,3.8766666666666665,50.04333333333334,1.360e+06,2.307e+02,4.598e+00,3.182e+00,,,,66.17231271116154,169.6828905494196,187.64344289283636,65.27827705847596,82.30003419173221
ch4,38400,1574.1827326403588,6.382819624917953,0.007102104098848214,-5637.889288432533,6088.128189527076,0.4533333333333333,50.04333333333334,2.478e+06,4.249e+02,4.562e+00,3.165e+00,,,,85.18715571741956,144.93587708197927,205.0249279014593,66.35256343255683,109.29290631154467
ch5,38400,825.3905009929802,1.9931344749837687,0.027723552998694476,-3055.06037232399,3285.0402012982295,0.42333333333333334,50.04333333333334,6.813e+05,1.205e+02,2.740e+00,1.833e+00,,,,83.22197429075672,162.72055953583447,200.63989637254787,73.52742095509238,102.52925307342711
ch6,38400,993.9854120054705,6.356336365481827,0.014726853428787752,-3654.459187012976,4007.3887119685273,0.3466666666666667,50.04333333333334,9.880e+05,1.769e+02,3.781e+00,2.332e+00,,,,104.57553287705555,139.10836285331715,212.61615761118404,83.98536861689877,127.83361339053542
ch7,38400,830.9469799801816,6.377167256242335,0.007615185820344247,-3051.4325952115737,3568.1506967552355,0.3466666666666667,50.04333333333334,6.905e+05,1.260e+02,4.747e+00,2.752e+00,,,,116.82703018944444,128.65344138177682,215.76321782895155,94.23854583033594,140.0827827219655
ch8,38400,661.471754109855,5.329782174623241,-0.001311596770922622,-2549.9081723305712,3025.3235568807654,0.47333333333333333,50.04,4.375e+05,8.105e+01,6.203e+00,3.443e+00,,,,128.2985792617289,119.53233798604056,215.7773047348682,105.44984870075105,150.59368858708066
ch9,38400,242.85589907404957,-1.7070668311545638,0.10117261748327996,-1017.5133908647884,1166.2141583484456,9.386666666666667,50.02333333333333,5.898e+04,1.009e+01,2.636e+00,1.662e+00,,,,86.13413341368015,176.14289690778034,192.61679129581307,85.07284158904207,98.79410011803559
ch10,38400,229.1571625724943,0.4010015812697266,0.10754930085810166,-976.5808116749636,1062.9079350880763,6.246666666666667,50.01,5.251e+04,9.837e+00,2.242e+00,1.497e+00,,,,94.18026651546623,164.7112052888414,202.63767283302568,85.03895518800202,111.61557325065219
ch11,38400,358.64025422528266,2.4681684413689324,0.008992926884873142,-1412.1967515388096,1650.4168093685823,9.703333333333333,50.04,1.286e+05,2.161e+01,2.743e+00,1.748e+00,,,,105.61224857754536,152.59427629615004,209.8636434658143,90.47988163498133,125.60246508021291
ch12,38400,380.42585751828653,2.7064932308542016,-0.011942586405728475,-1543.0725887963026,1843.271900841272,11.343333333333334,50.03,1.447e+05,2.274e+01,5.755e+00,3.195e+00,,,,130.6354842402476,132.7155932596583,214.12960844064537,111.50088169343911,150.53011677778204
ch13,38400,521.4148286077594,-0.6918163578442594,0.057344873765757934,-1942.989372432055,1868.767399940847,44.04333333333334,50.04666666666667,2.719e+05,3.852e+01,3.102e+00,2.140e+00,,,,109.88534479829364,162.67840005090625,205.93079173098403,99.61802221419033,126.14630640000038
ch14,38400,521.977614353696,-0.022843356738441685,0.03233672073114417,-2072.254747843418,1977.3512873974687,49.913333333333334,50.04666666666667,2.725e+05,3.507e+01,4.318e+00,2.759e+00,,,,120.41546468597596,152.57796496745055,209.69092404837056,106.6192988952107,137.88368906156884
ch15,38400,895.6293851073574,-2.580212630394785,0.03460890077051887,-3425.598887811226,3160.2116402826027,16.17,50.04333333333334,8.022e+05,1.311e+02,3.870e+00,2.741e+00,,,,113.8884362501603,174.07714547656857,198.61446709938437,109.4617780747169,125.23924656137032
ch16,38400,537.6784233775069,3.0914764021729617,-0.022809722241133687,-2169.364873592683,2449.3961342069524,3.8,50.026666666666664,2.891e+05,5.296e+01,7.501e+00,4.112e+00,,,,152.92872236114692,114.62797753097878,212.38464075900092,133.18320461362796,171.1310263318693
ch17,38400,353.0641469113294,0.9067753163625931,-0.03735355977521325,-1395.0283290424643,1557.5865916152575,9.91,50.013333333333335,1.247e+05,2.097e+01,7.481e+00,3.650e+00,,,,166.1589223573141,121.25720851177906,211.8752311425557,148.705773480848,181.93588117826255
ch18,38400,300.41267351551835,-1.2304507919929861,-0.002443161418954179,-1718.9390258869917,1312.097799500002,10.5,49.98,9.025e+04,1.395e+01,8.011e+00,3.456e+00,,,,176.49525331113816,130.50439953761682,208.71773574376735,161.75587936139806,189.58688641148075
ch19,38400,653.3006392485162,-2.595709460960971,0.041965686715885554,-2661.683091984567,2772.3627075074264,0.3333333333333333,50.026666666666664,4.268e+05,8.739e+01,7.987e+00,3.263e+00,,,,189.34491103652496,153.01779748121137,195.5483751091062,180.97673248682995,196.42658803955172
ch20,38400,862.094999066987,-2.3180276057087164,0.04999314527065926,-3226.2971314257356,3546.8457458144135,0.27666666666666667,50.03,7.432e+05,1.518e+02,9.279e+00,3.704e+00,,,,191.31215398924678,164.49576553769725,185.84912109672737,186.46315215665982,195.18901276302907
ch21,38400,395.5615222916625,2.1212562042292884,-0.014565803551372342,-1700.846364913108,1868.0945641811097,9.87,50.02333333333333,1.565e+05,2.638e+01,7.036e+00,3.947e+00,,,,144.28857929549176,128.36932573640846,211.7441917615384,126.3125478926853,162.09026742694118
ch22,38400,345.64172187007136,0.2363436150917092,-0.02394952575391946,-1543.4069393723742,1447.662750760696,11.613333333333333,50.02333333333333,1.195e+05,1.720e+01,8.101e+00,3.946e+00,,,,158.87531700956012,133.2125391774466,210.3327252826361,143.25512179213337,173.94656926492092
ch23,38400,534.9349258890163,-2.1870118129412086,0.026249498417009815,-2290.824825362025,2239.5842666010803,7.423333333333333,50.03,2.862e+05,5.048e+01,7.926e+00,3.462e+00,,,,179.41293831839374,154.54361004759622,200.85505883708097,170.24146386074787,188.06200394617645
ch24,38400,655.6177173178114,-1.842339331162484,0.04590034202839899,-2545.184092473508,2831.956203383866,0.4533333333333333,50.03,4.298e+05,8.263e+01,7.759e+00,3.532e+00,,,,183.0753329061883,166.34046851331078,191.40793548114388,177.70742045071546,188.20361300080262
ch25,38400,437.0959572307994,-0.48696200047261035,0.010414630961384454,-2040.6486357148274,1716.7789048294592,21.106666666666666,50.04333333333334,1.911e+05,2.468e+01,6.616e+00,3.869e+00,,,,145.75979631061688,143.27361082992215,208.59641360279144,131.69133282486018,160.81249359469555
ch26,38400,472.4653409396982,-1.5076702136664022,0.020577977669447443,-2044.684423477305,1862.5913613713371,16.933333333333334,50.04333333333334,2.232e+05,3.104e+01,8.036e+00,3.968e+00,,,,159.34315834470468,149.402165454142,206.87931501572288,147.53575418368646,171.68862324632238
ch27,38400,538.2469094745296,-2.0198992744995206,0.02735591754800143,-2016.040352927989,2205.630378785459,12.13,50.04,2.897e+05,4.529e+01,8.405e+00,4.049e+00,,,,168.30980593439472,158.78756780214957,201.65244007073449,159.62095560888906,177.49870548440194
ch28,38400,730.2729878818747,-2.012847748511732,0.03416220941889376,-2656.030621503778,2592.092403756944,34.33,50.04666666666667,5.333e+05,7.881e+01,5.520e+00,3.690e+00,,,,136.62069489709214,156.55576565433526,205.22756160711612,125.94444491897507,150.1075781553027
ch29,38400,642.8530521548064,-2.3116771359325807,0.035305762270874015,-2245.5381188096517,2422.6950640272908,19.03,50.04333333333334,4.133e+05,6.219e+01,7.273e+00,4.209e+00,,,,151.54188512955153,159.59697515400356,202.91274836233734,142.50401595319377,162.41699531297724
ch30,38400,626.5006962329658,-2.042849532292044,0.03736451165796875,-2335.7694881494895,2423.0353234702575,11.443333333333333,50.04333333333334,3.925e+05,6.360e+01,8.041e+00,4.455e+00,,,,160.77069888546424,169.6285669567519,196.58140138066418,155.26980950581563,167.995132930149
ch31,38400,578.8558652708923,-0.8737026814465865,0.040702206406109026,-2189.1187123061127,2176.0238117464664,8.56,50.03,3.351e+05,5.755e+01,8.504e+00,4.612e+00,,,,162.51998242661247,180.9268997053383,186.7779530778828,161.30877146102975,165.84124498565822
ch32,38400,973.6393398471871,-3.003665156929125,0.033649749559716814,-3494.7384125824524,3388.0799479020548,17.406666666666666,50.04333333333334,9.480e+05,1.539e+02,5.388e+00,3.833e+00,,,,130.878676162093,169.6908822465667,198.1424369990422,125.20527435096217,141.0710375537867
ch33,38400,834.3834735873489,-2.8223696000311658,0.036012683084278636,-2942.412853676208,2967.9970386588425,13.993333333333334,50.04333333333334,6.962e+05,1.127e+02,7.289e+00,4.688e+00,,,,144.80280998289012,169.89072186949966,196.51164928023195,139.49247696932488,153.2580922151897
ch34,38400,1044.6899577335087,8.089197269149084,-0.01281165175554974,-3724.3817115092534,3768.207268554019,13.183333333333334,50.04333333333334,1.091e+06,1.797e+02,4.778e+00,2.717e+00,,,,132.11345292531408,81.27061616830021,200.71124025291599,108.76190217509297,153.31965693605883
ch35,38400,876.3493977131784,6.950355636155432,-0.006276851563061924,-3278.6958522142595,3914.30598661762,6.693333333333333,50.04333333333334,7.680e+05,1.308e+02,5.767e+00,3.141e+00,,,,141.6033123054635,65.51125341693071,201.9182524422534,117.35391924773052,162.63995600857064
ch36,38400,720.2176750056173,4.459680912470808,0.024606021896507707,-3213.4601785956374,4143.278006847665,6.1033333333333335,50.04333333333334,5.187e+05,9.031e+01,6.631e+00,3.540e+00,,,,152.63999917550038,51.243997661080456,201.65819352274167,128.68636039425857,172.68752627028778
ch37,38400,1141.1452302917298,8.201589305088623,-0.015620959004055215,-4079.156123800695,4146.235749827601,17.81,50.04666666666667,1.302e+06,2.126e+02,5.236e+00,3.086e+00,,,,118.77917026154498,80.30527213741932,199.93319823072486,92.674898016009,142.34903693550902
