,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,3025.2139429829253,-16.454872926154486,0.0791620738528373,-15927.065359043241,13994.094145604246,0.18333333333333332,16.516666666666666,9.152e+06,2.886e+03,1.390e+01,5.005e+00,,,,49.094746776581125,157.93902010833793,174.82868910616472,53.14254193976472,63.31415255997803
ch1,38400,3105.233676118897,-19.91089663531138,0.14724100845093394,-16079.221464841043,14355.47143709702,0.18,9.646666666666667,9.642e+06,3.058e+03,1.562e+01,4.586e+00,,,,53.85992069394061,144.41238525718845,184.56276524086852,45.80732324750032,76.96903149060515
ch2,38400,3063.215956800876,-21.91630884758698,0.2081824028514983,-15575.18996526434,14023.87541094496,0.18,2.84,9.383e+06,2.987e+03,1.718e+01,4.485e+00,,,,62.48155191646576,129.8177050744608,191.28318148888084,44.64965078822591,90.36360223071637
ch3,38400,2177.288731391682,-8.711520151738872,-0.0780132224398116,-11307.397496309484,9706.238491085445,0.18333333333333332,28.513333333333332,4.741e+06,1.490e+03,7.967e+00,3.434e+00,,,,48.60722689426068,175.47131788494607,167.73140865744676,63.80068053167023,50.78073305928555
ch4,38400,2655.597986813321,-18.251428709541198,0.16785738971191969,-13696.529829190702,12009.983060802397,0.17666666666666667,1.08,7.052e+06,2.248e+03,1.239e+01,3.499e+00,,,,50.91111496184256,149.9926783430302,186.61992833831775,43.90000221798769,74.94679266906141
ch5,38400,1482.3497797189273,-8.936526529519721,0.03560552060502464,-7879.572514573773,6616.975888665571,0.18,3.5433333333333334,2.197e+06,6.997e+02,4.760e+00,1.854e+00,,,,49.91721268437362,168.01941038256783,180.48124030384133,55.55047377584782,64.63245211460053
ch6,38400,1781.0927122059259,-13.8198096984561,0.3575372998804951,-8013.373035981733,10613.318023363556,0.18,0.9866666666666667,3.172e+06,1.022e+03,9.416e+00,2.513e+00,,,,65.15701967770856,143.41654788723451,194.20650661483933,51.88748201367857,91.37775698359631
ch7,38400,1558.705084704871,-10.928454637458522,0.3214296655367252,-7565.3459940681505,11237.58316182779,0.19,2.0366666666666666,2.430e+06,7.818e+02,9.547e+00,2.750e+00,,,,78.28022968325376,132.28809596566364,198.36240778651427,60.8453400490112,105.51763949202883
ch8,38400,1256.4318136014558,-6.94193857416637,0.1795245535922823,-7623.518479175387,9485.563670394908,0.2,9.273333333333333,1.579e+06,5.030e+02,9.385e+00,3.128e+00,,,,91.89002472662803,122.4178159234288,199.46087477610115,73.31344104603849,118.44108165113425
ch9,38400,826.9877948903232,1.6643455727571488,0.5204921497088061,-5970.566078482771,8272.113371081563,0.20666666666666667,3.15,6.839e+05,2.197e+02,2.947e+00,1.492e+00,,,,58.73979844578617,181.53335898510417,171.20182213860355,72.12790200285868,61.494948459566125
ch10,38400,432.18000352797065,-2.5089711474253105,0.3683573345876696,-1700.2248454869316,3590.987393788319,0.2,27.276666666666667,1.868e+05,5.546e+01,2.601e+00,1.392e+00,,,,58.70137295932777,169.71828572303554,182.02001262499462,62.88586787340089,72.62540634127537
ch11,38400,854.1281731601712,-5.418792479504545,0.11656285951648741,-2738.2095529014423,4024.5398338784244,0.18666666666666668,12.043333333333333,7.295e+05,2.297e+02,4.249e+00,1.738e+00,,,,66.64544219158175,157.05099173646414,190.24219995181767,61.24305813221768,87.35924960545087
ch12,38400,1061.2928588633922,-3.0632035624782072,-0.06654187554891851,-6572.827916385425,6469.212496919589,0.19666666666666666,9.73,1.126e+06,3.572e+02,6.462e+00,2.658e+00,,,,94.10644368585224,135.74575615501942,196.84043885815947,80.36209220382449,117.20803597635599
ch13,38400,981.5964644510703,2.4053224282996326,0.09079067093264488,-3893.9058880139187,4412.540088417138,0.20333333333333334,50.00333333333333,9.635e+05,2.890e+02,3.474e+00,1.920e+00,,,,73.86492151674084,167.1446773631464,185.58949051506895,73.98427785254843,88.4545884761229
ch14,38400,1240.0093164889813,1.342313384152426,0.16488721380770288,-4660.492079695512,5743.427019892529,0.19333333333333333,49.96666666666667,1.538e+06,4.710e+02,4.704e+00,2.435e+00,,,,83.59132813540123,156.46469918709332,190.40783458400668,77.85416541054174,101.76445389593985
ch15,38400,1478.1551352299587,7.965417735521002,-0.2534172499707192,-9931.728081532421,7183.613051337027,0.19,49.95666666666666,2.185e+06,6.773e+02,4.780e+00,2.251e+00,,,,83.47046631093502,178.61153471129944,177.67144839983223,89.14948506152645,90.2853965391443
ch16,38400,903.00673031613,-3.3201409406748046,0.16154535712800647,-5364.49523268812,6458.360443795173,0.21,20.7,8.154e+05,2.456e+02,1.219e+01,4.302e+00,,,,122.76162867929268,115.886387848887,198.4074526486743,106.72314342066177,144.74558703429315
ch17,38400,595.3493923203168,-0.4117714182658302,0.13490874785248974,-3946.7904000098288,5086.903405933603,0.3,25.05666666666667,3.544e+05,9.766e+01,1.213e+01,3.935e+00,,,,139.0151170789621,121.87585887116948,199.01067875551007,124.99121289870344,158.24473427565675
ch18,38400,490.17414125063624,1.527951882360371,0.27728571146771847,-2967.864782312151,4131.698609163724,0.6566666666666666,33.63666666666666,2.403e+05,5.900e+01,1.285e+01,3.558e+00,,,,152.53753541598977,130.81020010759164,196.8531715207487,140.9014752453777,168.6820431818704
ch19,38400,1248.123300967537,-1.1067803321321412,-0.08692733211632211,-5734.554535709095,5263.110277761251,0.2,49.96,1.558e+06,4.644e+02,1.777e+01,3.934e+00,,,,172.36024853454705,153.46884481581867,185.32958293111045,166.28633308842683,181.50173954253208
ch20,38400,1642.105561776,-2.4135209501356303,-0.11611709572852179,-7535.09770929699,6587.64389805749,0.19333333333333333,49.96333333333333,2.697e+06,8.130e+02,2.236e+01,5.034e+00,,,,178.0080780150197,165.31002703239736,176.1307526243717,175.00276410892786,183.34376683906427
