,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,361.55776786322775,0.26813599608998745,0.04381868236317212,-1296.9597321705833,1809.4671041948593,44.53666666666667,50.026666666666664,1.307e+05,1.620e+01,2.278e+00,1.645e+00,,,,52.72618551593179,168.69267065979966,187.77244996017058,50.901013492971956,72.01538042892899
ch1,38400,224.07205409455236,1.69362467100412,0.15158909039868562,-1054.836120429587,1249.6215915534572,1.0366666666666666,43.68666666666667,5.021e+04,1.162e+01,1.800e+00,1.306e+00,,,,62.99462790449668,154.38272599175542,198.03367290385924,46.63150964401075,89.10327427366201
ch2,38400,381.94300215992325,2.5271447884021034,0.02359156255575545,-1377.1581934377427,1456.3073793757055,49.99666666666667,50.03,1.459e+05,1.539e+01,1.977e+00,1.344e+00,,,,76.37227949466896,139.6221802070241,205.2917940164809,51.22827150437831,105.2797087611658
ch3,38400,684.1678243011723,-3.0027126603609835,0.007062699098022732,-2653.6578989783457,2506.543633050473,49.99666666666667,50.03,4.681e+05,4.963e+01,2.370e+00,1.727e+00,,,,64.90626413333206,185.6978787205566,183.7023901238946,71.38432820961276,71.1562144397208
ch4,38400,353.05550603679654,-0.79113175536936,0.03639757533093804,-1348.0162107289698,1521.9760715032944,1.95,50.02333333333333,1.246e+05,2.326e+01,1.874e+00,1.308e+00,,,,73.93019676755695,161.8380545695866,202.09394117747522,59.504806095298406,95.75462871108982
ch5,38400,688.7201466761725,-3.9105683908152704,-0.005464523812354796,-2701.4513771206957,2650.1768633395427,46.89333333333333,50.026666666666664,4.743e+05,7.335e+01,2.243e+00,1.707e+00,,,,83.4051669291041,178.23035403691463,199.69196177838006,77.02806110181069,96.41931909878294
ch6,38400,391.84430371403295,-1.4801037269139343,0.004721640651983659,-1690.8547167488578,1780.9086636911163,1.9,50.02333333333333,1.535e+05,2.933e+01,2.649e+00,1.759e+00,,,,102.24563833914063,152.7938572541888,212.5912279260827,82.02377507294553,123.2757310566966
ch7,38400,610.0711575109817,-0.564193383146226,0.00023587520552334086,-1941.9416613776073,2222.451717516746,49.99666666666667,50.03,3.722e+05,2.723e+01,3.408e+00,1.848e+00,,,,113.89563645842347,141.60911505981477,215.59056490341584,90.85759143967434,135.81368245962813
ch8,38400,840.7883721146935,-0.0843949617447648,-0.008426228791044902,-2904.3391869679867,2935.046634135671,50.00333333333333,50.03,7.069e+05,3.922e+01,4.405e+00,2.006e+00,,,,128.89080340777062,133.18059026354965,218.96507603890012,104.84742379033612,150.4377952907115
ch9,38400,844.8127579507812,-5.092001660148659,-0.010749844175338044,-3232.113329338876,3173.3981655511275,49.99,50.026666666666664,7.137e+05,1.027e+02,2.933e+00,2.459e+00,,,,109.32467467137955,186.84823944367,197.55784898743113,105.01649197222471,114.76600695614083
ch10,38400,794.2633562912682,-5.039784863845954,-0.01621740768923013,-3078.7015876380096,3064.9987990936197,22.6,50.026666666666664,6.309e+05,1.017e+02,2.824e+00,2.286e+00,,,,97.94655978606279,180.28528231558022,201.18159419718873,90.88681125256848,108.2086152761619
ch11,38400,467.232064236792,-3.2302433905134724,-0.041792530367664255,-2107.932797826824,2034.9428385579317,0.2633333333333333,50.02333333333333,2.183e+05,4.585e+01,2.360e+00,1.856e+00,,,,109.1357847421452,168.7582031535646,211.5806467366641,94.6639770321896,124.50632734156429
ch12,38400,484.44182004649014,-1.4841044592264538,0.0018808871157013542,-1782.9628979757838,2032.5123073898178,49.99666666666667,50.03,2.347e+05,2.039e+01,5.110e+00,2.981e+00,,,,132.17024894718153,142.9362072167002,213.44654907142987,111.89805659105964,149.65715356765443
ch13,38400,643.4322914678263,-4.014008921778568,-0.020382161442118584,-2536.2006883011163,2504.5419232739987,29.093333333333334,50.026666666666664,4.140e+05,6.385e+01,2.915e+00,2.403e+00,,,,116.43001510956138,177.1225845758391,205.55171950163262,106.39692146760223,126.39811811127555
ch14,38400,430.12155744161066,-2.949532570607467,-0.027245295707917293,-1847.5905941613285,1823.2022441858446,5.83,50.02333333333333,1.850e+05,3.200e+01,3.113e+00,2.419e+00,,,,125.84570833050981,165.6647729908927,210.59784149202477,111.25652026816017,138.8521813150118
ch15,38400,668.3602152464233,-3.3500267789446796,-0.004906149420047668,-2551.936257204699,2546.489117220787,49.99666666666667,50.026666666666664,4.467e+05,5.593e+01,2.899e+00,2.466e+00,,,,125.61469382899665,186.81219346041138,197.84715117498124,120.31211188737787,129.5744747280673
ch16,38400,996.9682118842767,-1.1782036990264066,-0.007833755457068868,-3755.3071554834582,3748.3577521003026,50.00333333333333,50.03,9.939e+05,5.568e+01,7.007e+00,2.939e+00,,,,157.82202084474463,125.86373374081798,217.45685537960247,136.06012048699046,175.36235228381352
ch17,38400,923.5875604605353,-2.107243086060042,-0.005853812914177448,-3413.19947713187,3541.859138269872,50.00333333333333,50.03,8.530e+05,5.133e+01,6.735e+00,3.048e+00,,,,170.5227834593959,127.53254088477769,214.3619468798082,150.79156308283973,185.46512064372203
ch18,38400,702.2486035418025,-2.3771618319566983,-0.0054829120329857655,-2550.7677941105394,2878.4300700876934,49.99666666666667,50.03,4.932e+05,3.503e+01,5.316e+00,2.733e+00,,,,183.22740678869113,134.82958118733757,212.11608387556086,165.7940454265251,195.35786120825023
ch19,38400,360.4343882648209,-0.9762598401340358,0.008809860027125232,-1571.6967733232843,1540.7090250698086,25.3,50.026666666666664,1.299e+05,1.563e+01,4.525e+00,2.539e+00,,,,202.15297963842917,158.1825271148636,200.99931136291198,190.74157660546024,207.343526739839
ch20,38400,672.5745267497151,-1.9585398766680888,-0.004002162729996232,-2656.2463536649257,2695.2532392416183,49.99666666666667,50.03,4.524e+05,3.134e+01,7.801e+00,3.884e+00,,,,148.14510122717869,137.2943708098443,213.0100836116252,128.29962589337975,164.07678488175335
ch21,38400,219.5236929012879,-2.448104431265696,-0.03533383356422507,-1194.4422227415184,1122.4533144743814,9.486666666666666,49.986666666666665,4.819e+04,8.295e+00,3.437e+00,1.940e+00,,,,194.20193313009867,162.70210555077665,207.97913192465137,181.81824112850492,200.5308558897607
ch22,38400,220.146105102954,-1.8492236418838135,0.0014433671742015333,-1282.6035782801016,1168.5301206463591,7.493333333333333,39.82333333333333,4.846e+04,9.022e+00,3.482e+00,1.961e+00,,,,201.19017114965052,174.78107802256568,199.56266715041457,192.33021494548248,203.56391287300877
ch23,38400,289.65366751280607,-1.9201134291918993,-0.005252343787730124,-1622.7051292926878,1672.9363408525403,5.293333333333333,47.88666666666666,8.390e+04,1.648e+01,5.133e+00,2.992e+00,,,,200.2218085529548,182.167102770515,185.8558626783568,194.9301150790566,198.82604445583894
ch24,38400,281.2216967060944,-2.808751077924595,-0.05030105500682862,-1403.807340318691,1657.6127067404063,6.746666666666667,50.01,7.909e+04,1.437e+01,4.216e+00,2.600e+00,,,,155.35378229231557,153.91217195443906,213.54775429417563,138.7676828993473,167.72278881381183
ch25,38400,259.64083772311074,-3.4313943347708786,-0.1122534764161714,-1551.614316423526,1565.2702028900235,6.6866666666666665,50.00333333333333,6.741e+04,1.253e+01,3.749e+00,2.221e+00,,,,170.94519134454657,157.79883851535368,212.95618456370585,155.9133475904807,180.91455989370897
ch26,38400,361.187816537194,-3.7120938701234523,-0.028452090120123744,-1555.786287773611,1750.8688856273343,24.123333333333335,50.026666666666664,1.305e+05,1.633e+01,4.240e+00,2.421e+00,,,,181.06804545520495,166.29401622155115,205.68596537882297,169.29821205828813,187.14724848948381
ch27,38400,399.20023300954165,-2.712810465815968,-0.021077230907642047,-1601.7528062926617,1716.290915332217,18.493333333333332,50.02333333333333,1.594e+05,2.340e+01,3.628e+00,2.728e+00,,,,146.21532458691576,167.6632819533156,206.01383402570653,133.8236304737097,154.96182336383953
ch28,38400,383.71309264857325,-2.9641449463652685,-0.012162874240216634,-1419.0974870715154,1566.1960975847787,49.99,50.026666666666664,1.472e+05,1.645e+01,3.081e+00,1.722e+00,,,,177.9304969034699,181.06496768516257,202.5420408270165,169.32736295054906,180.88576132803382
ch29,38400,300.1835355570621,-2.300330758808874,-0.013177949709381433,-1340.556896521506,1394.8853691092618,20.046666666666667,50.02333333333333,9.011e+04,1.161e+01,3.392e+00,1.895e+00,,,,181.7342588901877,190.93429537187453,192.75167003522185,176.88422180853632,180.53605964051417
ch30,38400,514.8334161812235,-2.3251438393958828,0.0021340198009119973,-2101.7197034188157,2192.021861301204,49.99333333333333,50.026666666666664,2.651e+05,3.058e+01,3.457e+00,2.724e+00,,,,141.55647360973998,180.80316353521272,197.77639939668475,134.1701459658564,145.65418870563965
ch31,38400,415.4176829218204,-2.546925397630808,-0.006282285463777124,-1569.2518825323782,1745.9633239218813,49.99,50.026666666666664,1.726e+05,1.949e+01,3.181e+00,1.926e+00,,,,158.6174061911136,181.84561966532144,199.37530996261776,150.88554378327862,161.75838282185677
ch32,38400,1069.447662845443,3.4766348072391544,-0.007382738789837408,-3803.12251784101,3752.2814458433977,50.00333333333333,50.03,1.144e+06,6.728e+01,4.493e+00,2.221e+00,,,,111.41807850501574,73.71887403992191,201.85612473000523,84.246072755202,141.26279561607723
ch33,38400,937.4961447663394,2.0947972775203803,-0.004428741591509708,-3393.5983365231414,3379.8456290096756,50.00333333333333,50.03,8.789e+05,5.065e+01,4.340e+00,2.080e+00,,,,123.09784363387618,70.13903169821286,201.63333035750318,99.93062310531394,151.17153104634122
