,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1187.7952292693524,1.9689359834822417,0.11128089088536108,-5716.784085552933,5622.11157721653,0.24333333333333335,50.01,1.411e+06,3.068e+02,4.467e+00,1.871e+00,,,,69.05330573472382,154.61593298813492,197.80663457935634,56.38922998888558,92.14220395156077
ch1,38400,1148.7542745360008,1.156141676628428,0.12054652403382489,-5397.018075700655,5441.210919734308,0.25,50.013333333333335,1.320e+06,2.831e+02,4.039e+00,1.578e+00,,,,81.07725374141356,140.83661875455192,205.42702372783424,60.75621021673905,106.75093822222352
ch2,38400,1015.7629577216546,0.6990457714276477,0.12710937707852896,-4602.46416767331,4836.219528382709,0.2633333333333333,50.013333333333335,1.032e+06,2.179e+02,3.943e+00,1.572e+00,,,,93.37673393059222,125.90596534359747,209.89618709298853,68.76791171263487,120.020160501719
ch3,38400,821.144482249193,2.6215486911663666,0.10524840659974849,-3831.0741670999755,3897.9505325811615,0.25,50.01,6.743e+05,1.454e+02,3.857e+00,1.887e+00,,,,67.9127742236388,171.70608408739005,193.25191581474127,65.76989709338245,85.37110574300767
ch4,38400,984.2110476211033,1.4181489530996836,0.12457352933950684,-4500.001045623037,4685.557019071234,0.25,50.013333333333335,9.687e+05,2.051e+02,3.686e+00,1.419e+00,,,,86.25306182737354,145.685430401915,208.2019920451773,67.78961832660437,111.04205057468285
ch5,38400,656.1171733680039,1.9929917108801625,0.11798401154832523,-2836.864173335083,3097.808585726643,0.27666666666666667,50.013333333333335,4.305e+05,8.956e+01,2.743e+00,1.195e+00,,,,84.87931412756039,163.40920170002713,204.36517607706563,74.95565691418885,105.3369460335333
ch6,38400,655.9980414275653,1.2864506385325978,0.10442900339606592,-2938.2095609393705,2958.4976945926005,0.31333333333333335,50.013333333333335,4.303e+05,8.281e+01,3.590e+00,1.438e+00,,,,105.61985331689422,138.14777662240002,213.8010994394582,86.00784297947894,129.49674984834
ch7,38400,484.12389683121677,1.3232096151670996,0.07328247004759196,-2013.8146485036996,2139.9838220848947,5.31,50.016666666666666,2.344e+05,4.148e+01,4.107e+00,1.657e+00,,,,117.62500026271996,126.6595399989739,215.58815911098787,96.38000319120155,141.2909705275542
ch8,38400,360.3373039836314,1.255380151928412,0.00854492609710674,-1545.142074493758,1334.8795930243214,11.793333333333333,50.016666666666666,1.298e+05,2.073e+01,5.469e+00,2.028e+00,,,,128.89333629409379,116.45348713616409,214.20751279258607,107.63092374534291,151.4105809413868
ch9,38400,268.2492003588839,2.0463040536595676,0.017022326819564743,-1157.038981380287,1144.9787522220845,4.67,50.01,7.196e+04,1.344e+01,2.380e+00,1.358e+00,,,,88.12908999048994,176.7234305743046,196.46242802561522,86.43246429283136,102.3660766313059
