,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,2779.3357234309206,-19.59195123192855,0.0032132747425960757,-6813.509713449362,8866.97330100698,49.983333333333334,50.07666666666667,7.725e+06,3.335e+02,4.916e+00,3.070e+00,,,,47.58345853044789,124.82767503427868,167.39501132299563,41.77426964277967,71.90349251473825
ch1,38400,2640.885270880992,-19.15843427386125,-0.002823948182598701,-6970.853883998353,8522.656869968938,49.983333333333334,50.07666666666667,6.974e+06,3.712e+02,4.419e+00,2.453e+00,,,,62.07234397987155,109.84470359434508,177.64947273752395,42.15998267414478,88.67106675174038
ch2,38400,2282.404335637741,-16.885725304929117,-0.016631134912270116,-6640.107287156928,7388.784263942918,49.98,50.07666666666667,5.209e+06,3.719e+02,4.757e+00,2.134e+00,,,,77.31960100873641,94.00558204418931,185.04116311868557,49.63748789482673,104.1686237380134
ch3,38400,1628.3679783783653,-11.293664688078115,0.005740766052422539,-4195.3325564248635,5265.05389424581,49.983333333333334,50.07666666666667,2.652e+06,1.166e+02,4.679e+00,2.411e+00,,,,40.59119608423911,141.34331751238446,160.51569852680004,48.246001613793716,59.59201966822341
ch4,38400,1896.0847702917654,-14.829881953265946,-0.0012132309892348922,-5059.780720094816,6289.64577379733,49.983333333333334,50.07666666666667,3.595e+06,1.962e+02,4.010e+00,1.894e+00,,,,62.95178013053498,112.59370341906744,180.2213458424439,40.18709488310451,89.94041488000792
ch5,38400,901.4919176421515,-7.8096618708192755,0.0033923709666029804,-2558.479479083915,2996.1513671558005,49.983333333333334,50.07666666666667,8.127e+05,4.066e+01,3.391e+00,1.406e+00,,,,57.207572578502955,130.32825548277162,174.27572860800512,45.91327147194425,80.25588828961766
ch6,38400,953.1604762636272,-8.30495624700552,-0.0023992309862215103,-2915.906095422799,3376.489056435073,49.97666666666667,50.07666666666667,9.085e+05,6.464e+01,4.469e+00,1.702e+00,,,,84.4850372289246,103.69253052666237,189.1131541281655,56.61776677866016,109.67201505315764
ch7,38400,761.2561327728554,-6.261137439493069,-0.010414208424307837,-3043.261405965508,2693.222458360469,49.97,50.07666666666667,5.795e+05,5.323e+01,5.446e+00,2.034e+00,,,,100.14720183941425,92.80320491859985,194.03633323847973,70.37263143078675,124.20999646722925
ch8,38400,622.1592653524384,-4.357126977328056,-0.014931741565307879,-3075.2293283810145,2324.1450485433547,49.95333333333333,50.07333333333333,3.871e+05,4.251e+01,6.689e+00,2.403e+00,,,,115.03229756835222,84.6138056471643,196.03154636849894,85.44029666458428,137.13227416999814
ch9,38400,422.11024206004936,-0.33277545192685676,0.21359806515438248,-1524.933156121977,1958.1495361507875,0.46,50.02,1.782e+05,4.335e+01,4.202e+00,1.509e+00,,,,61.80894834995807,144.75303348891822,165.59197775748947,61.39215492502506,76.39011474154513
ch10,38400,328.4613465254204,-1.7399190625746965,0.16680529174350603,-1262.5882328133277,1355.4479413753913,0.3233333333333333,30.416666666666668,1.079e+05,2.936e+01,3.510e+00,1.256e+00,,,,69.95273303252577,131.16608752279552,176.69949952462622,56.950723701383446,90.15336189027396
ch11,38400,316.1022953080042,-2.5693070323391574,0.019614564696433606,-1581.1868466504068,1361.9816091215366,2.8033333333333332,50.03333333333333,9.992e+04,2.107e+01,3.669e+00,1.310e+00,,,,84.04384631527624,117.5436479492428,185.50230971360028,62.14501679308849,106.2121129956581
ch12,38400,427.97536915022215,-1.2738044386273333,-0.0379009310573086,-2569.9357918267024,1671.5928980550389,7.11,50.056666666666665,1.832e+05,3.367e+01,5.710e+00,1.922e+00,,,,116.40042488088987,98.58012944539765,193.8542264966561,90.06504769085487,136.37107317154337
ch13,38400,715.0909367167212,2.5885864046339564,0.10770732927917573,-2110.3991526253485,2486.7556492734366,49.913333333333334,50.07333333333333,5.114e+05,7.746e+01,3.907e+00,1.292e+00,,,,89.20939276397077,128.65135225289254,181.44074603059957,73.18618105939424,107.06153003411086
ch14,38400,592.0627882801053,2.4640838907574993,0.15458702711512143,-2075.283381010945,2229.0273346031636,1.2733333333333334,50.06666666666667,3.505e+05,6.749e+01,4.369e+00,1.418e+00,,,,102.52314251780153,118.32459303187031,186.94269112709412,81.79608120385065,120.94417527340946
ch15,38400,1172.4567354974631,6.000743140332226,0.04373640733253735,-3816.6082471602285,3819.742002391775,49.97,50.07666666666667,1.375e+06,1.407e+02,4.467e+00,1.403e+00,,,,95.42101710231648,142.0486524427314,174.18698630776126,86.5435880896319,107.40335792888155
ch16,38400,695.4092955544564,-3.6481161156813715,-0.010865851333649515,-3038.3685680056333,2496.335610363359,49.95666666666666,50.07333333333333,4.836e+05,4.856e+01,9.700e+00,2.662e+00,,,,145.78810181759883,87.60307366154767,197.12249804191765,119.99721557838757,162.42465993505076
ch17,38400,496.6684671200224,-1.6687402515502665,-0.00025866045066460705,-2198.68289301983,2104.587575698751,13.02,50.07,2.467e+05,3.669e+01,8.366e+00,2.235e+00,,,,161.2416095408302,99.43787352857774,198.8007069624052,137.8463322704787,175.1527978726348
ch18,38400,397.25126846140284,1.2534131721375006,0.05187546200337066,-2141.078000284399,1818.8770191722615,2.0533333333333332,27.983333333333334,1.578e+05,4.015e+01,8.013e+00,2.128e+00,,,,173.6051564576668,113.16520240351474,197.68007389613183,152.98731324493764,184.62385930863854
ch19,38400,1008.1570158414293,7.663608841373691,-0.019656768575200184,-4261.846454449137,3376.1476897704215,49.97666666666667,50.07666666666667,1.016e+06,8.254e+01,8.397e+00,2.225e+00,,,,190.10657191556425,141.8394901397074,188.08195232585683,176.03207209618813,194.90121286497688
