,#uniqueValues,std,mean,skew,min,max,f50,f95,energy,E10,E1020,E2030,EcHPI,E260300,E300340,dist_nas,dist_lpa,dist_rpa,dist_mrk4,dist_mrk5
ch0,38400,1236.1990520593208,-4.9368355093683585,0.48728639375105837,-4295.760582110099,8677.259764847537,6.663333333333333,49.99333333333333,1.528e+06,2.562e+02,2.823e+00,2.258e+00,,,,50.9272361978207,142.90575374372477,170.44283884473327,58.09959426376223,67.17449170330687
ch1,38400,1212.2427880426262,-5.785040480804996,0.3881341195339922,-4485.412656743603,8137.990017322732,49.943333333333335,49.99666666666667,1.470e+06,2.279e+02,2.496e+00,1.967e+00,,,,57.01130648278706,129.91892941321385,179.7663074960085,50.86601301552428,80.91196666774373
ch2,38400,1120.5013795265986,-6.56286228315465,0.32555050082873654,-4526.837113866725,7112.837451110572,49.946666666666665,49.99666666666667,1.256e+06,1.922e+02,2.524e+00,1.953e+00,,,,67.45236861403683,116.93083587793433,186.9964361730743,50.38739468152412,94.78972939251115
ch3,38400,776.2161347339855,-2.4900312291651048,0.9250237653708094,-3389.7529466368364,7145.617910778183,0.6133333333333333,49.99,6.025e+05,1.176e+02,2.668e+00,2.099e+00,,,,63.264504452781125,163.15716641244086,170.17499254838816,78.42521007179144,66.17147306995562
ch4,38400,995.2733695974313,-5.316989279406439,0.3083313676408012,-3914.417771426587,6531.169200696365,49.946666666666665,49.99666666666667,9.906e+05,1.489e+02,1.900e+00,1.546e+00,,,,67.04117789520836,138.759846157417,187.2041321907234,61.95966486341449,87.25692918226936
ch5,38400,638.5013209021131,-3.1605326625200356,0.5974279992140035,-2512.840863261094,5357.139338201815,17.19333333333333,49.99333333333333,4.077e+05,6.680e+01,1.556e+00,1.256e+00,,,,75.76791045887869,158.92259762926636,186.96097597779828,80.15153297050018,85.90501831135319
ch6,38400,829.4285493384522,-5.642543602003699,0.16632881108663186,-3848.552095848313,4273.684417024137,5.71,49.99333333333333,6.880e+05,1.156e+02,1.706e+00,1.407e+00,,,,89.25103525961853,137.8283120535716,200.37689844241086,77.80488338829454,108.89565970425097
ch7,38400,790.0453098516003,-5.6796182457077835,0.19323711351898973,-3974.0162837470493,4253.325948593068,0.41,49.99,6.242e+05,1.200e+02,2.345e+00,1.878e+00,,,,101.01152669885442,129.91381270311592,205.465191901656,84.83440410518244,121.89898903326211
ch8,38400,730.993656827104,-5.329793587845635,0.26244845435025255,-3845.436748859769,4520.871104626842,0.31333333333333335,49.986666666666665,5.344e+05,1.143e+02,3.249e+00,2.498e+00,,,,113.63943515751045,124.23076705968167,208.2079269404556,95.20324656067933,134.08149665889098
ch9,38400,397.1917886904793,-1.1164475115244967,0.830253801540031,-2917.8290462069203,4193.219338936908,0.36666666666666664,49.98,1.578e+05,4.026e+01,1.532e+00,1.085e+00,,,,89.264743168379,174.99202695922938,184.3515075447694,99.24996412222609,89.74008241431468
ch10,38400,426.07972125539175,-2.3577208034868726,0.5091430862029866,-2054.191519827112,3677.5885296359547,0.5533333333333333,49.99,1.815e+05,3.696e+01,1.117e+00,8.449e-01,,,,90.11902646888183,164.00453310294276,193.55485406697085,92.40221213237436,98.38281246518167
ch11,38400,531.2971263027755,-3.464335850027204,0.1627813638578833,-2926.738606953808,3187.8234774765783,0.5433333333333333,49.99,2.823e+05,5.491e+01,1.262e+00,9.872e-01,,,,96.90268815959327,153.3604373801248,201.36282452972057,91.42123940258672,110.54692865476187
ch12,38400,566.0005193962577,-3.361354504914184,0.17887131693163555,-3331.250305095385,3427.1264526776,0.2866666666666667,49.986666666666665,3.204e+05,7.481e+01,2.826e+00,2.095e+00,,,,120.65886886496338,139.30434024733202,210.2146447119411,106.58674442963088,136.97389430200334
ch13,38400,286.61368454583624,-1.1274950398386545,-0.24616910779534368,-2259.3053750951053,2143.083774007648,0.38666666666666666,49.95666666666666,8.215e+04,2.308e+01,1.166e+00,7.936e-01,,,,107.20019952327696,165.5851060265692,201.59427024164924,105.62307110334716,115.44964443336211
ch14,38400,341.15113346304594,-1.231913961956506,-0.18830386613020844,-2509.6955644408886,1888.6841373705606,0.39,49.97666666666667,1.164e+05,3.086e+01,1.750e+00,1.222e+00,,,,115.3378231973172,157.569639424889,206.67687885404007,108.63816037845203,126.57611999338039
ch15,38400,337.4915314266224,0.8296936209126234,-1.0662330977386638,-2798.8330535869572,1918.2469741019609,0.41,49.986666666666665,1.139e+05,2.598e+01,1.238e+00,7.422e-01,,,,117.81786924166768,178.73854079733823,198.84177894784327,120.62441205834045,119.86522052419421
ch16,38400,631.0012625826953,-4.335249757962418,0.327232079057852,-3125.113705961322,4354.294719093821,0.33,49.986666666666665,3.982e+05,8.407e+01,4.499e+00,3.212e+00,,,,143.53772820933744,127.36923203991088,212.4545619842907,125.71766522702752,159.84044008166833
ch17,38400,419.2888694962469,-2.368068326692765,0.37816123357331843,-2303.8121300106345,3006.4278767453266,0.4066666666666667,49.986666666666665,1.758e+05,3.927e+01,3.465e+00,2.415e+00,,,,159.69578586807236,136.95697804568763,216.1325460922905,143.36609045067476,173.41302383165507
ch18,38400,338.49327204451413,-0.05043453956197984,0.1047405129098844,-1625.4246280476395,1694.455331372739,12.353333333333333,49.99,1.146e+05,1.828e+01,3.187e+00,2.120e+00,,,,173.24262660802745,148.20800390986088,217.27948433993603,159.01235011663502,184.00214415911213
ch19,38400,798.3768644386421,4.720705120536231,-0.011239081464514595,-3110.5730252224357,3791.2806668398616,39.49333333333333,49.99333333333333,6.374e+05,9.864e+01,4.173e+00,2.417e+00,,,,193.00374526693807,172.31244580046365,212.76154209290127,184.19366284942902,197.06883078459222
ch20,38400,1009.1420883877774,6.603653974179018,-0.01193124256837072,-3831.2686938584325,4718.525871983044,49.943333333333335,49.99666666666667,1.018e+06,1.541e+02,4.410e+00,2.566e+00,,,,198.51591502527128,183.5753774930946,207.10265406020858,192.86299800846712,198.99234618285945
ch21,38400,572.784248841374,-3.392901635830625,0.24249129832175836,-3142.122511665953,3729.4414843811387,0.31,49.986666666666665,3.281e+05,7.458e+01,3.824e+00,2.786e+00,,,,136.67461317096624,139.10904601097664,212.0046078555865,121.99832866297142,151.2527616980869
ch22,38400,418.2202812603998,-2.018217519750404,0.3095924086038004,-2483.040888812047,2889.7808509626193,0.39666666666666667,49.98,1.749e+05,4.135e+01,3.552e+00,2.462e+00,,,,154.406705522342,147.3664937582883,215.3203932494777,140.8637570538434,166.26107356375167
ch23,38400,594.3300518222877,2.8466061155508884,0.009200682007078291,-2424.5222040873505,2878.367755349456,49.943333333333335,49.99666666666667,3.532e+05,4.927e+01,3.926e+00,2.373e+00,,,,182.2361939892611,172.1598785401724,215.46175288457934,173.57581432941222,187.20092171665917
ch24,38400,789.4670411702313,4.844151120049641,-0.0010186183761476245,-3059.2022220899316,3868.090814717534,49.943333333333335,49.99666666666667,6.233e+05,9.187e+01,4.393e+00,2.638e+00,,,,189.79583777872898,184.17711806246606,210.42050180431372,184.42519047003123,190.85942931706109
ch25,38400,374.4960308947374,-1.3299121475938367,0.06951569574449458,-2394.5545628422983,2374.195008713466,0.4166666666666667,49.97666666666667,1.402e+05,3.391e+01,3.107e+00,2.184e+00,,,,142.52575918067618,154.63833541858276,212.29132123157927,132.0316182745931,153.01912414207965
ch26,38400,331.8186754917658,-0.39638685956730796,0.005658185829812099,-1981.055552502447,1887.5033809127242,2.7533333333333334,49.986666666666665,1.101e+05,2.120e+01,3.390e+00,2.179e+00,,,,158.9940449708615,163.45927959551915,215.14700411455735,149.52654274543792,166.92571415208465
ch27,38400,420.3591926698067,1.3051204278445736,-0.03324565618874802,-2031.870279728507,2049.6046143116173,21.813333333333333,49.99333333333333,1.767e+05,2.492e+01,3.848e+00,2.326e+00,,,,171.44896189971737,174.39111533695527,214.43181355733338,164.25054894545593,176.06280835523378
ch28,38400,321.6325080803909,0.45384266872439716,-0.2974693845702174,-2279.476750505608,1559.4471941041022,1.6233333333333333,49.986666666666665,1.034e+05,2.027e+01,2.266e+00,1.519e+00,,,,136.39941185989355,165.9975341546986,209.0149876676675,130.4516710731065,143.71506264560955
ch29,38400,321.92497584337355,0.3794388825707313,-0.16923740837985757,-2055.800283805316,1467.2764947221503,10.26,49.99,1.036e+05,1.720e+01,3.143e+00,1.953e+00,,,,153.78805794036975,172.12740528186362,211.6034245877097,147.8117697146318,159.05763854807174
